Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
DB00896,ccRCC,1,90,1.0,0.09948361928965145,[],"[['PRKACA', 'STAT5A', 'MAPK1', 'CLU', 'MAPK3', 'JUN', 'FOS', 'STAT3', 'TP53', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'IL6']]","[['CCND1', 'PTGS2', 'AKT1', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'RPS27A', 'PKM', 'HLA-E', 'CASP3', 'PGK1', 'GAPDH', 'UBC', 'CXCL12', 'CTNNB1', 'EGFR', 'PTEN', 'PTPRC', 'LDLR', 'HSPA8', 'KRT18', 'SRC', 'TIMP1', 'CD44', 'HRAS', 'TNF', 'CXCR4', 'MYC', 'CCL5', 'ACTB', 'VDAC1', 'POLR2E', 'PEBP1', 'CCL2', 'PPARG', 'IL1B', 'CDC42', 'INS', 'ESR1', 'CRYAB', 'IL2', 'ACTG1', 'CDH1', 'KRT8', 'EP300', 'CFL1', 'VIM', 'ENO1', 'STAT1', 'APP', 'TPI1', 'FTL', 'EGF', 'CXCL8', 'TLR2', 'ALB', 'TLR4', 'LEP', 'ERBB2']]",0,14,60,0.0,0.0
DB00897,ccRCC,22,90,1.8823529411764706,0.3201962578077284,[],"[['PRKACA', 'UBC', 'MAPK1']]","[['RPS27A', 'PKM', 'STAT5A', 'GAPDH', 'UBC', 'EGFR', 'MAPK1', 'PTPRC', 'HSPA8', 'SRC', 'MAPK3', 'CXCR4', 'ACTB', 'POLR2E', 'STAT3', 'CDC42', 'CFL1', 'VIM', 'STAT1', 'ERBB2', 'CCND1', 'AKT1', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'CASP3', 'CTNNB1', 'PTEN', 'KRT18', 'CD44', 'HRAS', 'JUN', 'FOS', 'MYC', 'SPP1', 'VDAC1', 'PEBP1', 'TP53', 'ESR1', 'HSP90AA1', 'CREB1', 'MAPK14', 'CDH1', 'KRT8', 'EP300', 'FTL', 'ENO1', 'TNF', 'PPARG', 'MAPK8', 'CXCL8', 'PRKACA', 'CLU', 'APP', 'ALB', 'VEGFA', 'LDLR', 'CCL2', 'ITGAM', 'IL2', 'TPI1', 'TLR2']]",0,3,63,0.0,0.0
DB00899,ccRCC,3,90,1.3333333333333333,-1.1100528427184,[],"[['UBC', 'FOS', 'STAT3', 'STAT1']]","[['AKT1', 'RPS27A', 'CTNNB1', 'EGFR', 'PTEN', 'HSPA8', 'SRC', 'JUN', 'CXCR4', 'MYC', 'ACTB', 'TP53', 'CDC42', 'ESR1', 'CDH1', 'ERBB2', 'PRKACA', 'CCND1', 'STAT5A', 'GAPDH', 'UBC', 'MAPK1', 'KRT18', 'CD44', 'CLU', 'MAPK3', 'TNF', 'CCL5', 'VDAC1', 'POLR2E', 'CCL2', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'CRYAB', 'IL2', 'ACTG1', 'KRT8', 'IL6', 'EP300', 'CFL1', 'VIM', 'ENO1', 'APP', 'CXCL8', 'LEP', 'MMP2', 'FN1', 'DAB2', 'PKM', 'HLA-E', 'CASP3', 'PTPRC', 'HRAS', 'FOS', 'SPP1', 'PEBP1', 'STAT3', 'IL1B', 'SERPINA1', 'STAT1']]",0,4,62,0.0,0.0
DB00900,ccRCC,1,90,1.0,-0.8226145600245935,[],[['TP53']],"[['PRKACA', 'PTGS2', 'AKT1', 'HINT1', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'RPS27A', 'GAPDH', 'UBC', 'EGFR', 'MAPK1', 'PTEN', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'MAPK3', 'JUN', 'FOS', 'ACTB', 'VDAC1', 'PEBP1', 'CDC42', 'ESR1', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'CRYAB', 'ACTG1', 'EP300', 'VIM', 'APP', 'CYCS']]",0,1,36,0.0,0.0
DB00902,ccRCC,1,90,1.0,,[],"[['PRKACA', 'IL6']]","[['CCND1', 'AKT1', 'MMP2', 'DAB2', 'RPS27A', 'PKM', 'GAPDH', 'UBC', 'CTNNB1', 'EGFR', 'MAPK1', 'PTPRC', 'KRT18', 'SRC', 'CD44', 'MAPK3', 'FOS', 'SPP1', 'PEBP1', 'TP53', 'CDC42', 'ESR1', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'KRT8', 'EP300', 'CFL1', 'VIM', 'ERBB2']]",0,2,31,0.0,0.0
DB00903,ccRCC,5,90,1.6,-0.7363357238430935,[],"[['PTGS2', 'PRKACA', 'EGFR', 'MAPK1', 'MAPK3', 'JUN', 'MYC', 'CFL1', 'MAPK14', 'MAPK8']]","[['CTNNB1', 'TP53', 'HSP90AA1', 'MAPK14', 'EP300', 'MYC', 'LEP', 'CCND1', 'AKT1', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'RPS27A', 'PKM', 'STAT5A', 'CASP3', 'PGK1', 'GAPDH', 'UBC', 'PTPRC', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'TNF', 'CXCR4', 'FOS', 'CCL5', 'ACTB', 'SPP1', 'VDAC1', 'POLR2E', 'PEBP1', 'STAT3', 'PPARG', 'CDC42', 'ESR1', 'CREB1', 'MAPK8', 'IL2', 'ACTG1', 'CDH1', 'KRT8', 'SERPINA1', 'VIM', 'ENO1', 'STAT1', 'APP', 'TPI1', 'EGF', 'TLR2', 'ALB', 'TLR4', 'DECR1', 'ERBB2', 'PRKACA', 'MAPK1', 'CLU', 'MAPK3', 'HRAS', 'JUN', 'CRYAB', 'CFL1', 'FTL']]",0,10,65,0.0,0.0
DB00904,ccRCC,10,90,1.8571428571428572,-0.09367772267110429,[],"[['PRKACA', 'FOS', 'STAT3', 'STAT1']]","[['CCND1', 'CASP3', 'GAPDH', 'CTNNB1', 'EGFR', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'FOS', 'MYC', 'TP53', 'ESR1', 'HSP90AA1', 'CREB1', 'CFL1', 'VIM', 'ALB', 'ERBB2', 'AKT1', 'PRKACA', 'RPS27A', 'STAT5A', 'UBC', 'MAPK1', 'CLU', 'MAPK3', 'TNF', 'JUN', 'CXCR4', 'CCL5', 'ACTB', 'VDAC1', 'POLR2E', 'CCL2', 'CDC42', 'MAPK14', 'MAPK8', 'CRYAB', 'IL2', 'ACTG1', 'KRT8', 'IL6', 'EP300', 'ENO1', 'APP', 'CXCL8', 'LEP', 'STAT1', 'CYCS', 'HLA-E', 'PTEN', 'LDLR', 'SERPINA1', 'STAT3', 'IL1B', 'CDH1']]",0,4,57,0.0,0.0
DB00905,ccRCC,4,90,2.0,0.4254017342026552,[],[],"[['HGF', 'GAPDH', 'UBC', 'CTNNB1', 'HSPA8', 'SRC', 'TNF', 'SPP1', 'TP53', 'INS', 'MAPK8', 'ACTG1', 'KRT8', 'EP300', 'CYCS', 'PTGS2', 'EGFR', 'MYC', 'AKT1', 'CASP3', 'MAPK3', 'JUN', 'CDC42', 'CREB1', 'VIM']]",0,0,25,0.0,0.0
DB00906,ccRCC,1,90,2.0,,[],[],[['VIM']],0,0,1,0.0,0.0
DB00907,ccRCC,11,90,1.7,-1.287574476892339,[],"[['PRKACA', 'ACTB', 'ALB']]","[['CCND1', 'CASP3', 'GAPDH', 'CTNNB1', 'EGFR', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'FOS', 'MYC', 'TP53', 'ESR1', 'HSP90AA1', 'CREB1', 'CFL1', 'VIM', 'ALB', 'ERBB2', 'UBC', 'MAPK1', 'MAPK3', 'ACTB', 'VDAC1', 'STAT3', 'MAPK8', 'EP300', 'ENO1', 'STAT1', 'APP', 'CYCS', 'PRKACA', 'RPS27A', 'CXCR4', 'PEBP1', 'MAPK14', 'CXCL8', 'TPM1', 'RAC2', 'ACTG1', 'AKT1', 'FN1', 'DAB2', 'STAT5A', 'PTEN', 'PTPRC', 'HRAS', 'JUN', 'CDH1', 'CST3', 'CRYAB', 'SEC61G', 'KRT8', 'HLA-E', 'SPP1', 'SERPINA1']]",0,3,56,0.0,0.0
DB00908,ccRCC,10,90,1.5,-1.735831556202852,[],"[['PRKACA', 'STAT1', 'ALB']]","[['CCND1', 'CASP3', 'GAPDH', 'CTNNB1', 'EGFR', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'FOS', 'MYC', 'TP53', 'ESR1', 'HSP90AA1', 'CREB1', 'CFL1', 'VIM', 'ALB', 'ERBB2', 'PTGS2', 'AKT1', 'MMP2', 'FN1', 'DAB2', 'PKM', 'MAPK1', 'PTEN', 'PTPRC', 'MAPK3', 'HRAS', 'ACTB', 'SPP1', 'VDAC1', 'PEBP1', 'STAT3', 'CDC42', 'MAPK14', 'KRT8', 'EP300', 'STAT1', 'APP', 'JUN', 'SEC61G', 'PRKACA', 'STAT5A', 'CLU', 'CXCR4', 'CCL2', 'MAPK8', 'CDH1', 'CST3', 'UBC', 'CXCL8']]",0,3,53,0.0,0.0
