Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CIDm04479097,ccRCC,5,23,2.5,0.5274247904655831,[],[],"[['VIM', 'CCND1', 'FTL', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,0,11,0.0,0.0
CIDm04516886,ccRCC,1,23,1.0,-1.8012000864021644,[],[['CLU']],"[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'KRT18', 'PGK1', 'ENO1']]",0,1,7,0.0,0.0
CIDm04521392,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm04545574,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm04584008,ccRCC,1,23,2.0,-0.04667600280093371,[],[],"[['VIM', 'CCND1', 'KRT8', 'CRYAB', 'KRT18', 'CLU', 'CFL1', 'ENO1']]",0,0,8,0.0,0.0
CIDm04605800,ccRCC,1,23,2.0,-0.5600619785417528,[],[],"[['VIM', 'HLA-E', 'SERPINA1', 'SPP1', 'ENO1']]",0,0,5,0.0,0.0
CIDm04628293,ccRCC,1,23,1.0,-2.4901624716020647,[],[['SERPINA1']],"[['VIM', 'FTL', 'CST3', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,1,11,0.0,0.0
CIDm04628303,ccRCC,1,23,2.0,0.11115398344728206,[],[],"[['CCND1', 'PTPRC', 'SPP1', 'KRT18', 'CLU']]",0,0,5,0.0,0.0
CIDm04629888,ccRCC,1,23,1.0,-1.7490192657618664,[],[['SPP1']],"[['FTL', 'CST3', 'KRT8', 'KRT18']]",0,1,4,0.0,0.0
CIDm04630067,ccRCC,1,23,1.0,-1.7490192657618664,[],[['SPP1']],"[['FTL', 'CST3', 'KRT8', 'KRT18']]",0,1,4,0.0,0.0
CIDm04630068,ccRCC,1,23,1.0,-1.7490192657618664,[],[['SPP1']],"[['FTL', 'CST3', 'KRT8', 'KRT18']]",0,1,4,0.0,0.0
CIDm04630909,ccRCC,1,23,1.0,-0.7464626835214501,[],"[['KRT8', 'CRYAB', 'KRT18']]","[['VIM', 'FTL', 'PEBP1', 'SERPINA1', 'CD63', 'CCND1', 'PTPRC', 'SPP1', 'DAB2', 'CLU', 'CFL1', 'ENO1', 'TPM1', 'TIMP1']]",0,3,14,0.0,0.0
CIDm04631013,ccRCC,1,23,2.0,0.44621724656239936,[],[],"[['VIM', 'FTL', 'PEBP1', 'CCND1', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,0,14,0.0,0.0
CIDm04631417,ccRCC,1,23,1.0,-2.4934803304876896,[],[['SERPINA1']],[],0,1,0,0.0,0.0
CIDm04631598,ccRCC,1,23,2.0,0.1359646325366181,[],[],"[['VIM', 'CCND1', 'KRT18', 'CLU', 'TPM1']]",0,0,5,0.0,0.0
CIDm04631609,ccRCC,1,23,2.0,-0.03452383398798656,[],[],"[['KRT8', 'ENO1']]",0,0,2,0.0,0.0
CIDm04632024,ccRCC,1,23,2.0,0.1251957714590337,[],[],"[['FTL', 'ENO1', 'TIMP1']]",0,0,3,0.0,0.0
CIDm04632553,ccRCC,1,23,2.0,-0.1797848647850568,[],[],"[['VIM', 'PEBP1']]",0,0,2,0.0,0.0
CIDm04632704,ccRCC,1,23,2.0,-0.576105126176076,[],[],"[['VIM', 'KRT8', 'KRT18']]",0,0,3,0.0,0.0
CIDm04634037,ccRCC,3,23,2.0,-0.42083052640279606,[],[],"[['FTL', 'SERPINA1', 'KRT8', 'DAB2', 'CLU']]",0,0,5,0.0,0.0
CIDm04634226,ccRCC,1,23,3.0,1.3273644013403278,[],[],[],0,0,0,0.0,0.0
CIDm04634228,ccRCC,6,23,2.5,0.04343141188242709,[],[],"[['FTL', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,0,9,0.0,0.0
CIDm04634231,ccRCC,1,23,1.0,-0.7169955499018613,[],"[['PTPRC', 'SPP1']]","[['VIM', 'HLA-E', 'PEBP1', 'SERPINA1', 'CD63', 'CCND1', 'RAC2', 'KRT8', 'CRYAB', 'HINT1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'TIMP1']]",0,2,18,0.0,0.0
CIDm04634236,ccRCC,1,23,2.0,-0.1011443474848348,[],[],"[['FTL', 'CCND1', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,0,10,0.0,0.0
CIDm04634717,ccRCC,1,23,1.0,-2.4934803304876896,[],[['SERPINA1']],[],0,1,0,0.0,0.0
CIDm04634718,ccRCC,1,23,2.0,-0.37729962733528705,[],[],"[['VIM', 'FTL', 'PEBP1', 'CCND1', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,0,12,0.0,0.0
CIDm04635679,ccRCC,1,23,2.0,-0.29791063479016006,[],[],[['VIM']],0,0,1,0.0,0.0
CIDm04635864,ccRCC,1,23,2.0,-0.3583208918516942,[],[],"[['FTL', 'ENO1', 'TIMP1']]",0,0,3,0.0,0.0
CIDm04636204,ccRCC,1,23,3.0,1.3273644013403278,[],[],[],0,0,0,0.0,0.0
CIDm04636209,ccRCC,1,23,1.0,-0.7088080771491142,[],"[['VIM', 'PEBP1', 'CCND1']]","[['SERPINA1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'HINT1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1']]",0,3,14,0.0,0.0
CIDm04659568,ccRCC,2,23,2.0,0.0696562965960675,[],[],"[['KRT8', 'KRT18']]",0,0,2,0.0,0.0
CIDm04659569,ccRCC,1,23,2.0,0.0696562965960675,[],[],"[['KRT8', 'KRT18']]",0,0,2,0.0,0.0
CIDm04673492,ccRCC,1,23,2.0,0.1186375593631421,[],[],"[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'TPM1']]",0,0,10,0.0,0.0
CIDm04694339,ccRCC,1,23,2.0,-0.5823704215299256,[],[],[['KRT18']],0,0,1,0.0,0.0
CIDm04722579,ccRCC,1,23,2.0,1.339580237519047,[],[],"[['VIM', 'FTL', 'PEBP1', 'CD63', 'CCND1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'TIMP1']]",0,0,18,0.0,0.0
CIDm04908365,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm04990817,ccRCC,1,23,2.0,0.7073970870035573,[],[],"[['VIM', 'FTL', 'PEBP1', 'CST3', 'CCND1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'TIMP1']]",0,0,16,0.0,0.0
CIDm05001396,ccRCC,13,23,2.076923076923077,-0.40801139967159117,[],"[['SPP1', 'CST3']]","[['CCND1', 'SPP1', 'KRT18', 'PTPRC', 'FTL', 'KRT8', 'DAB2', 'CLU', 'CFL1', 'ENO1', 'TPM1', 'CST3', 'VIM', 'SERPINA1', 'CRYAB', 'PEBP1']]",0,2,16,0.0,0.0
CIDm05003497,ccRCC,1,23,2.0,0.3124189394440134,[],[],"[['VIM', 'CCND1', 'KRT8', 'CRYAB', 'PTPRC', 'CLU', 'PGK1', 'ENO1', 'TPM1']]",0,0,9,0.0,0.0
CIDm05005498,ccRCC,4,23,1.0,-1.609149470605636,[],"[['VIM', 'CCND1', 'KRT8', 'DAB2', 'KRT18', 'PEBP1']]","[['PEBP1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'FTL', 'CD63', 'HINT1', 'HLA-E', 'SERPINA1']]",0,6,18,0.0,0.0
CIDm05090286,ccRCC,1,23,1.0,-1.3627702877384935,[],"[['VIM', 'KRT8', 'KRT18']]","[['PEBP1', 'CD63', 'CCND1', 'RAC2', 'CRYAB', 'PTPRC', 'DAB2', 'CLU', 'CFL1', 'ENO1']]",0,3,10,0.0,0.0
CIDm05118785,ccRCC,1,23,2.0,-0.7160526113120573,[],[],"[['VIM', 'FTL', 'DAB2']]",0,0,3,0.0,0.0
CIDm05120112,ccRCC,4,23,2.3333333333333335,0.4659313406573228,[],[],"[['VIM', 'CCND1', 'CFL1', 'CLU']]",0,0,4,0.0,0.0
CIDm05137129,ccRCC,4,23,2.5,1.1605062822143293,[],[],"[['VIM', 'HLA-E', 'PEBP1', 'SERPINA1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'CCND1', 'CRYAB', 'CLU']]",0,0,14,0.0,0.0
CIDm05148062,ccRCC,1,23,2.0,-0.19827853891950817,[],[],"[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'ENO1']]",0,0,10,0.0,0.0
CIDm05149020,ccRCC,3,23,2.3333333333333335,0.9973848627586419,[],[],"[['VIM', 'HLA-E', 'PEBP1', 'SERPINA1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'CCND1', 'CRYAB', 'CLU']]",0,0,14,0.0,0.0
CIDm05149021,ccRCC,3,23,2.3333333333333335,0.9973848627586419,[],[],"[['VIM', 'HLA-E', 'PEBP1', 'SERPINA1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'CCND1', 'CRYAB', 'CLU']]",0,0,14,0.0,0.0
CIDm05154691,ccRCC,4,23,2.0,-0.166711467576017,[],[['CFL1']],"[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'PGK1', 'ENO1', 'TPM1', 'CFL1', 'CD63', 'RAC2']]",0,1,15,0.0,0.0
CIDm05180209,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm05193384,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm05195977,ccRCC,1,23,2.0,,[],[],[['CLU']],0,0,1,0.0,0.0
CIDm05244802,ccRCC,1,23,3.0,1.3623731522826654,[],[],[],0,0,0,0.0,0.0
CIDm05250819,ccRCC,3,23,2.3333333333333335,0.9973848627586419,[],[],"[['VIM', 'HLA-E', 'PEBP1', 'SERPINA1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'CCND1', 'CRYAB', 'CLU']]",0,0,14,0.0,0.0
CIDm05251896,ccRCC,3,23,2.0,-0.9147199193260294,[],[['PTPRC']],"[['VIM', 'ENO1', 'CST3']]",0,1,3,0.0,0.0
CIDm05254718,ccRCC,1,23,2.0,0.20412414523193168,[],[],"[['VIM', 'PEBP1', 'CRYAB', 'HINT1', 'DAB2', 'KRT18', 'TPM1']]",0,0,7,0.0,0.0
CIDm05275741,ccRCC,1,23,2.0,0.4054645851739834,[],[],"[['VIM', 'PEBP1', 'CCND1', 'CRYAB', 'PTPRC', 'CFL1', 'ENO1']]",0,0,7,0.0,0.0
CIDm05275766,ccRCC,1,23,2.0,0.4054645851739834,[],[],"[['VIM', 'PEBP1', 'CCND1', 'CRYAB', 'PTPRC', 'CFL1', 'ENO1']]",0,0,7,0.0,0.0
CIDm05276507,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm05276520,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm05278396,ccRCC,2,23,2.0,1.4489074119519285,[],[],"[['VIM', 'PEBP1', 'CST3', 'CCND1', 'KRT8', 'HINT1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'FTL', 'CD63', 'RAC2', 'CRYAB', 'PTPRC', 'SPP1', 'PGK1', 'ENO1', 'TPM1', 'TIMP1']]",0,0,20,0.0,0.0
CIDm05280343,ccRCC,39,23,1.8285714285714285,-1.557417398918039,[],"[['PGK1', 'CCND1', 'DAB2', 'CFL1', 'ENO1', 'CLU', 'SPP1', 'VIM', 'TPM1', 'KRT8', 'KRT18', 'TIMP1']]","[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'HINT1', 'KRT18', 'CLU', 'ENO1', 'TPM1', 'FTL', 'SERPINA1', 'CD63', 'CST3', 'RAC2', 'PGK1', 'TIMP1', 'CFL1', 'DAB2', 'HLA-E']]",0,12,22,0.0,0.0
CIDm05280443,ccRCC,5,23,1.4,-1.3083903497027987,[],"[['CCND1', 'VIM', 'KRT8', 'KRT18', 'DAB2']]","[['VIM', 'HLA-E', 'FTL', 'PEBP1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'CD63', 'CCND1', 'SERPINA1', 'CST3', 'HINT1']]",0,5,21,0.0,0.0
CIDm05280445,ccRCC,6,23,1.0,-2.641661815377761,[],"[['VIM', 'PEBP1', 'CCND1', 'CLU', 'TPM1', 'KRT8', 'KRT18', 'TIMP1']]","[['SERPINA1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'HINT1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'VIM', 'PEBP1', 'CCND1', 'TIMP1', 'HLA-E', 'CD63', 'CST3']]",0,8,21,0.0,0.0
CIDm05280637,ccRCC,1,23,2.0,0.5646897912793771,[],[],"[['VIM', 'PEBP1', 'CCND1', 'RAC2', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CFL1', 'PGK1', 'ENO1', 'TPM1']]",0,0,12,0.0,0.0
CIDm05280805,ccRCC,1,23,2.0,-0.6216225332748678,[],[],[['VIM']],0,0,1,0.0,0.0
CIDm05280863,ccRCC,3,23,1.5,-0.5811743012210736,[],"[['VIM', 'CCND1', 'KRT8', 'DAB2', 'KRT18']]","[['HLA-E', 'FTL', 'PEBP1', 'SERPINA1', 'CD63', 'RAC2', 'CRYAB', 'PTPRC', 'SPP1', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1', 'VIM', 'CCND1']]",0,5,16,0.0,0.0
CIDm05280961,ccRCC,25,23,1.6521739130434783,-0.9174105581389137,[],"[['VIM', 'TIMP1', 'CCND1', 'PTPRC', 'PGK1', 'KRT8', 'KRT18', 'CLU', 'DAB2']]","[['VIM', 'PEBP1', 'CCND1', 'RAC2', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CFL1', 'ENO1', 'SPP1', 'PGK1', 'TIMP1', 'FTL', 'CD63', 'CST3', 'CRYAB', 'CLU', 'TPM1', 'HINT1', 'HLA-E', 'SERPINA1']]",0,9,22,0.0,0.0
CIDm05281007,ccRCC,2,23,2.5,1.8794826231706068,[],[],"[['CD63', 'CCND1', 'SPP1', 'KRT18']]",0,0,4,0.0,0.0
CIDm05281426,ccRCC,2,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm05281605,ccRCC,9,23,1.7777777777777777,-0.8636019886556292,[],"[['TIMP1', 'PEBP1', 'KRT8']]","[['CCND1', 'KRT18', 'VIM', 'PEBP1', 'CST3', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'CLU', 'ENO1', 'CD63', 'FTL', 'SERPINA1', 'RAC2', 'CRYAB', 'HINT1', 'CFL1', 'PGK1', 'TPM1', 'TIMP1']]",0,3,21,0.0,0.0
CIDm05281614,ccRCC,1,23,1.0,-1.4711058393918899,[],"[['VIM', 'CCND1']]","[['PEBP1', 'CST3', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'TPM1']]",0,2,14,0.0,0.0
CIDm05281616,ccRCC,2,23,3.0,3.8967543472799253,[],[],[],0,0,0,0.0,0.0
CIDm05281647,ccRCC,1,23,1.0,-2.1659723030675133,[],[['TIMP1']],"[['SERPINA1', 'CD63', 'PTPRC', 'SPP1', 'DAB2', 'ENO1']]",0,1,6,0.0,0.0
CIDm05281654,ccRCC,1,23,3.0,2.7967111315597806,[],[],[],0,0,0,0.0,0.0
CIDm05281672,ccRCC,2,23,2.0,0.762698318824375,[],[],"[['VIM', 'FTL', 'SERPINA1', 'CCND1', 'KRT8', 'PTPRC', 'SPP1', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'PGK1', 'ENO1', 'PEBP1', 'CD63', 'TPM1']]",0,0,16,0.0,0.0
