Gene,log2FoldChange
RNF34,-1.7146923406052161
KDM2B,-2.530481974509787
MORN3,-2.0223330974897533
TMEM120B,-1.258989567551296
RHOF,-3.583674430100669
LINC01089,-1.628318977104832
HPD,-0.8850322361125423
PSMD9,0.012832398562207976
BCL7A,1.506436210482047
MLXIP,-1.61200229123098
DIABLO,0.2934451866557918
VPS33A,-1.7593126433859798
CLIP1,-1.0949811062657464
ZCCHC8,-0.7487856219460575
RSRC2,-0.8476302892849252
DENR,-0.26472793948020623
HIP1R,0.6740540929856532
VPS37B,-2.891256107343253
OGFOD2,0.28267530053729634
ARL6IP4,0.1894096620955756
MPHOSPH9,-1.363166190805217
C12orf65,-0.05335795717473007
SBNO1,-1.0117983727946194
RP13-942N8.1,-1.2269217766720237
KMT5A,-1.8838111495759287
RILPL2,-2.9564476357854743
SNRNP35,-0.6155823857708124
TMED2,0.7853491925895951
DDX55,-0.9763491040155611
EIF2B1,-0.2697218550700105
GTF2H3,-0.5588017500114845
TCTN2,1.9199617025782738
CCDC92,0.033942288843836245
ZNF664,0.3600935912423842
NCOR2,-0.2888570031047716
SCARB1,2.3940485620918195
UBC,0.5644817116434243
DHX37,-0.9214048725251757
AACS,-0.675651443320449
SLC15A4,1.2910713885349034
STX2,-0.008990779434564295
RAN,-0.014413084055172914
SFSWAP,-1.0590221898134415
PUS1,-0.7902273292723898
EP400,-2.037690745302815
NOC4L,-0.6902436752280399
PXMP2,2.3252197963007575
PGAM5,-1.4183481963074245
ANKLE2,-0.195380321194051
GOLGA3,-0.9921603532706179
CHFR,-2.7017165381075903
ZNF605,-0.27451224547570446
ZNF26,-1.3050709636243332
ZNF84,-0.32251312643543123
ZNF140,-0.680449116797057
ZNF10,-2.23950729312197
ZNF268,-0.4323032336051189
MPHOSPH8,-0.8020190001710705
PSPC1,-2.004542096815553
ZMYM5,-1.6350421433649702
RP11-61K9.3,-0.24145890428048422
ZMYM2,-1.3610859763882486
CRYL1,2.585737278947727
IFT88,1.1883462956451862
N6AMT2,0.6013286719226384
XPO4,-2.1760191013047536
LATS2,0.11032043844814986
SAP18,0.4302681962477354
MRPL57,0.7088269813913985
ZDHHC20,-2.9918319895247913
MICU2,-0.5038568866007511
SACS,-0.7773349137277892
TNFRSF19,3.38409195969733
MIPEP,0.7705914859470708
SPATA13,-1.846713294591164
PARP4,-0.5844138797135879
CENPJ,-1.3411610698256626
MTMR6,-1.8835138980221664
NUP58,-0.4656194862221736
RNF6,-1.7484251402339077
CDK8,-1.4028708594796266
USP12,-0.2800105859938404
RPL21,-0.45116687794865007
RASL11A,1.5782806332572419
GTF3A,-0.809730950887873
MTIF3,0.5293484929841965
POLR1D,-0.06362664783287378
POMP,0.4067633886813974
SLC46A3,-1.3035970519426123
UBL3,-1.8847842746803773
KATNAL1,-0.7636370987119403
HMGB1,-0.8912468712521023
USPL1,-1.7600287403414487
HSPH1,-2.8539997815788554
B3GLCT,-1.6783211122512869
FRY,-1.363546557352201
N4BP2L1,-1.171547149560839
N4BP2L2,-0.6453719349848661
PDS5B,-2.282903435997401
STARD13,1.0167101878613976
RFC3,-0.464065474072577
NBEA,1.8302307337494639
SPG20,1.6235695015955853
RFXAP,-1.6753809077520267
ALG5,0.7131071204661222
EXOSC8,-0.3936763238114509
SUPT20H,-0.7610547019589485
UFM1,0.2847416446943682
PROSER1,-2.102804487263721
NHLRC3,-0.39488738265220785
LHFP,-2.0196169512252604
COG6,-0.5430808298775597
FOXO1,-1.6385291969247247
MRPS31,-0.5741976801120425
SLC25A15,-1.802483683756489
ELF1,-2.7504742222774827
WBP4,0.05544703029892212
KBTBD6,-1.7353294099792675
KBTBD7,-0.7749925057869907
MTRF1,-0.5385484018156796
NAA16,-2.6431173924735125
RGCC,-4.818244143342051
VWA8,-1.73731140678495
AKAP11,-1.0804618023076775
EPSTI1,-0.14733319084626847
DNAJC15,0.47379703278863766
CCDC122,1.274901184201974
LACC1,-0.3036570141742162
SERP2,-1.167924430841162
TSC22D1,2.5780032731231346
NUFIP1,-0.3551562118678429
GPALPP1,-0.6027191033180349
GTF2F2,-1.0731568513454621
TPT1,0.16368068868577726
RP11-290D2.6,0.8975942697951055
TPT1-AS1,0.26240351222017627
SLC25A30,0.8372750110057889
COG3,-1.513368807772538
ZC3H13,-1.4405067334433688
LRCH1,0.1970310824974367
ESD,1.8453671657701207
SUCLA2,0.5158468173222408
NUDT15,1.1366076637767915
MED4,-0.6861486176101186
ITM2B,1.3282484549519018
RB1,-0.8534927225463173
LPAR6,-1.837778509515493
RCBTB2,0.5453523242961008
FNDC3A,-0.21550539023442525
CDADC1,-0.5007125420419986
CAB39L,-0.38807739942562003
SETDB2,-1.9364608610541851
PHF11,-0.9515382588832518
RCBTB1,-1.5098388581074165
EBPL,1.0365701805970395
KPNA3,-1.6222869137544667
SPRYD7,1.5953896670046235
DLEU2,-1.8575047371338556
TRIM13,-0.3091791773625012
DLEU1,0.6309440867780414
RNASEH2B,-1.8063134939663616
INTS6,-1.3178915683542478
INTS6-AS1,-0.8450041423473695
WDFY2,-3.3379075998848466
DHRS12,0.6950388733743958
RP11-327P2.5,-1.2438719353491696
ALG11,-0.9699188328131035
UTP14C,-0.2791919594792788
NEK3,0.3302675360096388
VPS36,-0.9830701380863195
CKAP2,-1.6789052719955935
HNRNPA1L2,-0.523804545908796
SUGT1,0.19109699338831423
TDRD3,0.10579546211079716
MZT1,-0.5128491202492828
DIS3,-0.9178404499851543
PIBF1,-1.1060153228572518
KLF12,-3.127898222725611
TBC1D4,-2.0212063298738623
COMMD6,-0.4254537845465959
UCHL3,-0.091132577269452
LMO7,2.9726800076576136
KCTD12,-2.375048755087401
CLN5,1.0305743261127103
FBXL3,-0.9338970638264739
MYCBP2,-2.6286509553345216
RNF219,-0.7810524877041203
RBM26,-1.4080693636411872
RBM26-AS1,0.6308737352224416
NDFIP2,1.1492571189560752
SPRY2,-2.8086780522021977
TGDS,-0.35247475653866417
GPR180,-0.604280781048921
ABCC4,2.299194468566962
CLDN10,3.752914533346492
DNAJC3-AS1,0.20369836697177882
DNAJC3,-0.23079529693494685
UGGT2,0.8029988543245495
MBNL2,0.02040691035122164
RAP2A,-1.5686526034234587
IPO5,0.13985982165558994
FARP1,3.1527021755391513
STK24,-0.6194267834307602
DOCK9,-2.638176551223745
UBAC2,-0.6168561840800026
TM9SF2,-0.7468009941229934
CLYBL,1.13681950540802
RP11-12G12.7,0.8539960817186115
PCCA,0.4485155211470325
GGACT,-1.2414189276378111
TMTC4,-0.36629313113363043
FGF14-AS2,2.7850940242601956
TPP2,-1.4526361204490272
TEX30,0.7432958447152146
BIVM,2.184893350199805
ERCC5,-1.1640103246771514
ARGLU1,-1.9004725045272737
ABHD13,-2.179387534063078
IRS2,-0.35485542884058746
COL4A2,-0.9418490511744694
RAB20,1.5417513763750148
CARKD,-0.22426609090770594
CARS2,-0.15918670019939704
ING1,-0.39017517218568515
ANKRD10,-0.7708750745449648
ARHGEF7,-1.2756973282266544
TUBGCP3,-1.7141474003350672
ATP11A,1.35808937155724
MCF2L,1.574368263187521
PCID2,-1.0853969328750306
CUL4A,-0.7486718813148129
LAMP1,-1.1155660346244605
DCUN1D2,-1.895605465520412
TMCO3,0.022898119580871557
TFDP1,-0.8288353355466104
GAS6,-1.189075883859443
RASA3,-3.2823333651422786
CDC16,0.1863511848395296
UPF3A,-0.24115392497153312
CHAMP1,-1.275199093071465
TTC5,-0.8116687987838467
CCNB1IP1,0.2683216830571279
PARP2,-0.37885686966796633
OSGEP,-1.246674927434619
APEX1,0.5283032582457002
TMEM55B,-1.546822864097997
PNP,-1.0591911485039627
RNASE4,4.660447977955903
ANG,4.60685521092523
METTL17,-0.5644870240434793
NDRG2,-0.7648116769494275
ZNF219,-0.11033986827411237
HNRNPC,-0.45562361823919806
SUPT16H,-1.3471674646974345
CHD8,-1.9464046771054604
RAB2B,-1.0023978631732697
TOX4,-0.7830041248382696
METTL3,-1.0676345169404629
TRAC,-4.209215712110682
DAD1,0.1933711611808807
ABHD4,-0.5229057924165657
OXA1L,-0.27698397261112373
SLC7A7,0.5867555261011843
MRPL52,-0.04462850935813555
LRP10,-1.1381880062647198
RBM23,-1.7963127950382536
PRMT5,0.7258619012871563
HAUS4,0.018150777817024313
C14orf93,-1.435326903225601
PSMB5,1.2556974459877794
ACIN1,-1.620805355348902
C14orf119,-0.8881925254276821
SLC7A8,0.48199914363585755
HOMEZ,-0.4133627798439849
PPP1R3E,-0.6550461293383674
BCL2L2,0.26572085107795984
PABPN1,-0.7844260333472136
SLC22A17,2.564844073758159
NGDN,-0.9909645339349806
ZFHX2,0.7815125509407103
THTPA,-0.26837712907115663
AP1G2,-1.7099490953924665
DHRS4-AS1,0.1046425028440053
DHRS4,0.9077604920780492
DHRS4L2,-0.09321712165777007
NRL,-1.4433573967503261
PCK2,-0.5102193583950235
DCAF11,-1.6866348062918781
PSME1,-0.7837167352303316
EMC9,0.3610655490495188
PSME2,-1.365051920798335
RNF31,-2.598130165088316
IRF9,-1.4537316201077988
IPO4,-0.39833435139410234
TM9SF1,0.6983038481573584
CHMP4A,-0.8721905745253217
MDP1,0.3685465315342014
NEDD8,-0.25829611948234976
GMPR2,0.31270497071925824
TINF2,-1.7792166803582719
RABGGTA,-0.885623102732253
DHRS1,-0.6872065812544192
NOP9,-1.4645012368744834
CIDEB,1.0296764814078103
KHNYN,-1.5625406775900559
SDR39U1,-0.5651213496301591
GZMH,-6.327037244584213
GZMB,-6.649078585983525
G2E3,-2.147463040766979
SCFD1,-0.926177594132829
AP4S1,-0.9763288708624871
HECTD1,-1.3846211255873924
HEATR5A,-2.2740767687483565
DTD2,-1.5320632299170653
NUBPL,0.06954811362944067
ARHGAP5-AS1,1.9423691474688245
ARHGAP5,0.23668024587332032
EGLN3,7.457038164156281
SPTSSA,0.055663887833465424
EAPP,-0.46516467702065045
SNX6,-0.7857694991094234
CFL2,1.2163073970210696
BAZ1A,-2.9471485674366744
SRP54,-0.759080731763482
FAM177A1,-0.48065303368561463
PPP2R3C,-2.083487724647599
KIAA0391,-2.2270053734630104
PSMA6,-0.1776805552466656
NFKBIA,-0.9682626205013772
RALGAPA1,-2.210886027779875
BRMS1L,-0.6593278346768687
MBIP,0.05372414241906749
SEC23A,-0.4517612934973605
GEMIN2,-0.849878560110216
TRAPPC6B,-1.6787517016649087
PNN,-1.784905282662802
CTAGE5,-2.7490045490039074
C14orf28,-0.6361899402635637
KLHL28,-2.0222747850091545
FAM179B,-0.7983221831753138
PRPF39,-1.341859291463101
FKBP3,0.4718814028144411
FANCM,-2.841003100823633
MIS18BP1,-3.4812818561934846
RPS29,-1.5975546763215358
LRR1,-2.1069124891278572
RPL36AL,-0.634208670596297
MGAT2,-1.6712854058244626
DNAAF2,-1.3506599572555045
POLE2,-1.5173539462200252
KLHDC2,1.1043416023093084
NEMF,-1.9713518413328974
ARF6,-1.7946669637984183
LINC01588,-1.0746796687079063
VCPKMT,-2.79140101178299
SOS2,-1.1057316712127876
L2HGDH,-0.2637093570304723
ATP5S,-0.5411401060248333
CDKL1,0.6163271914764124
MAP4K5,-1.2331549306662033
ATL1,0.8691865401994955
SAV1,0.3726522870185447
NIN,-3.5831100735760537
PYGL,1.5336650240449445
TMX1,-0.7860314565052036
FRMD6,0.18048381508045253
C14orf166,-0.44284222549849195
TXNDC16,-1.0558909680804396
ERO1A,1.5776425758672479
PSMC6,-0.21738473482482026
STYX,-1.9376661309619803
GNPNAT1,0.13777736305776792
DDHD1,-2.836602962448211
CDKN3,-1.090336251935375
CNIH1,0.31283697307720737
GMFB,-0.9004863070517725
CGRRF1,-1.2240573980295024
SAMD4A,0.5664979714589474
GCH1,-3.4382633879283744
SOCS4,-2.9553363524393346
MAPK1IP1L,-0.8226536303234593
LGALS3,2.0093195455440154
FBXO34,-1.221305939502985
ATG14,-0.7139685685938228
KTN1-AS1,-0.2765902378140109
KTN1,-0.4238616024733491
PELI2,-2.731505849582254
TMEM260,-1.055391615554788
EXOC5,-1.0846804953245657
AP5M1,-1.2331574771075244
NAA30,-1.13104265599909
C14orf105,5.927098622083178
C14orf37,-0.19894677541133501
ACTR10,-0.1017231093246588
PSMA3,-0.22918399956612165
PSMA3-AS1,-1.6654981655053476
ARID4A,-1.6087031086287245
TIMM9,0.637632875361654
KIAA0586,-1.716614492153533
DAAM1,-0.7835008753040262
L3HYPDH,0.7928166024022367
JKAMP,0.01975009719876858
PCNXL4,-0.8733093963883058
DHRS7,-0.8816880921847684
PPM1A,-1.0534565530591422
MNAT1,-0.31461841661451445
TRMT5,0.23521972321873608
SLC38A6,-0.10331887699105888
PRKCH,-5.467993442852796
HIF1A,-1.6803040616523133
HIF1A-AS2,3.3300217438414745
SNAPC1,-0.03706216245110735
PPP2R5E,-1.4520687260618934
WDR89,-1.4096438397874018
SGPP1,-2.4953755808787217
SYNE2,-0.3983906313924664
MTHFD1,0.526682989817849
ZBTB25,-1.2069100706236864
ZBTB1,-2.9965351995724876
HSPA2,-1.8696190587546304
PLEKHG3,-0.8772732988826744
CHURC1,-0.7779980612459965
FNTB,0.3555888559671624
MAX,-1.3311460483271242
FUT8,-2.126819735472812
RP11-72M17.1,-0.7219565114431605
GPHN,-0.9243961893116861
MPP5,1.1801528914958908
ATP6V1D,0.7904823796024699
EIF2S1,-0.1778086773154289
PIGH,-0.005495230758148691
ARG2,3.9511550930023454
VTI1B,0.23722553616394176
RDH11,-0.5932763095437332
ZFYVE26,-1.7142989696312445
RAD51B,-1.1236695515364934
ZFP36L1,0.4551727771805282
ACTN1,0.7176599172491055
DCAF5,-1.3299658358481536
EXD2,0.3493028908992786
ERH,0.07588138071975477
SLC39A9,-1.0672036397311568
SUSD6,-1.9649130597707694
SRSF5,-1.7730011082454484
COX16,-0.08729287405368442
SYNJ2BP,-0.07116764346627986
MED6,-1.372610137244892
PCNX,-2.732772585541491
SIPA1L1,-0.7385130387534101
DPF3,-0.4885730152056988
DCAF4,-0.8474866236841417
ZFYVE1,-0.7596957702761483
RBM25,-1.7580228885140328
PSEN1,-1.5185859873989886
NUMB,-0.5672051483542963
C14orf169,-3.465571164850359
ACOT2,0.669900885458509
ACOT4,0.33797611388991583
DNAL1,1.0917294824688935
PNMA1,-0.789680804956265
ELMSAN1,-1.2655028333720757
RP5-1021I20.1,-0.1870742040407943
PTGR2,2.119523908756402
ZNF410,-2.2422945115394435
FAM161B,-0.8522165497641803
COQ6,-0.1883362918847141
ENTPD5,1.4110890341523568
BBOF1,1.4733599730359546
ALDH6A1,0.7868874009909139
LIN52,-2.4582298602887285
ABCD4,0.08099876700826768
NPC2,-0.26369331239067123
ISCA2,0.5411899472432687
AREL1,-2.505526555794286
FCF1,-0.8749496171839461
YLPM1,-1.6062596920328085
DLST,-0.5735037317144916
PGF,0.7730200067306713
EIF2B2,0.006181088278520386
MLH3,1.0553982737870562
ACYP1,0.08732608341020216
ZC2HC1C,2.796317086317058
NEK9,-1.5563896753400899
TMED10,0.17960360532822237
FOS,-0.8028575560026775
JDP2,-3.993221211587469
TTLL5,-0.7078358245556476
C14orf1,-0.37795007206915837
IFT43,1.6387227691800186
GPATCH2L,-1.1571654449056228
ANGEL1,-2.6798124596222976
IRF2BPL,-3.2794402100776328
CIPC,-0.708122450171288
POMT2,0.6793857253170273
GSTZ1,0.5512629465672616
TMED8,-0.31143982951533244
VIPAS39,-0.9361188480084622
AHSA1,-1.8264084036127641
SPTLC2,-1.52997279109728
ALKBH1,-0.9823583240254276
SLIRP,0.9170815310475106
SNW1,-0.9626179214155245
GTF2A1,-1.538496049034646
STON2,3.361147805432046
SEL1L,-0.8928511618058209
GALC,-1.19693688325882
GPR65,-5.990993980033595
SPATA7,1.734062007639251
ZC3H14,-0.4323310247161001
TTC8,1.6204307865669039
FOXN3,-2.8929005855135745
EFCAB11,0.8515134512840835
TDP1,-1.56248148288203
PSMC1,0.026042667278666738
NRDE2,-1.548153023058636
CALM1,-1.3260169153670498
RPS6KA5,-2.053894409379775
C14orf159,-0.8522313003970152
CCDC88C,-4.162579091082507
PPP4R3A,-1.9798029026710082
TC2N,-3.6243709700094096
FBLN5,-0.9866182459200515
TRIP11,-0.9580013822681943
ATXN3,-1.520396516929395
NDUFB1,-0.2620328313281793
CPSF2,-3.0689314522882656
RIN3,-4.953145605545797
LGMN,0.12923779171567037
GOLGA5,0.12981958663555956
ITPK1,-0.8525104402276118
MOAP1,0.012756327804784714
TMEM251,0.048125068202538666
C14orf142,-0.4325031500795173
UBR7,-0.7242805253685441
BTBD7,-0.18902059333529028
DDX24,-1.6075891103542703
IFI27L1,0.30789303887667296
IFI27,2.983866557751977
IFI27L2,-0.37712055239169107
SERPINA1,4.014093238154234
DICER1,-1.7856212151757067
DICER1-AS1,1.3504759768198815
CLMN,0.47721962612359536
SNHG10,-1.3902307797286957
GLRX5,-0.8956371799954759
ATG2B,-1.1920051774190081
GSKIP,-1.4354377815795618
PAPOLA,-1.316461052700519
VRK1,-2.4410256014674703
LINC01550,-0.8255399896724119
SETD3,0.36346104608845187
CCNK,-1.8721502329374298
CCDC85C,-1.6414029598170101
CYP46A1,-0.06429253107646582
EVL,-4.258523603496123
YY1,-0.7897326779307415
SLC25A29,-0.14450666727360112
WARS,-0.5783254594033295
WDR25,-0.7422734348682017
PPP2R5C,-3.5211529954074074
RP11-1017G21.5,-1.0439552330153916
DYNC1H1,-1.1066514326634738
HSP90AA1,-2.2488693757853584
WDR20,-1.1236315156854457
MOK,2.4461986373983726
CINP,0.034403419775911284
TECPR2,-1.6248349824699655
ANKRD9,-0.07995534744818936
RCOR1,-1.7334860973908814
TRAF3,-2.7085027713964065
AMN,4.460182392844587
CDC42BPB,1.039680974020572
TNFAIP2,-1.0461473025592691
EIF5,-0.8601429332618983
MARK3,-2.169397149779382
CKB,3.5177138331802014
TRMT61A,-0.4140803430155357
BAG5,-0.10234554979756572
KLC1,-1.8991414668498106
APOPT1,0.99397969893443
ZFYVE21,0.9948650830520529
PPP1R13B,-1.6889328989959405
C14orf2,-0.06875434313523746
INF2,0.9269481293593455
ADSSL1,5.322918437537368
SIVA1,-0.45752850724182037
AKT1,-1.2030418333606288
AHNAK2,5.9785338859848425
C14orf79,2.8802463616676346
CDCA4,-2.8441380537035084
NUDT14,1.6447200254507195
BRF1,-1.8159650962342282
PACS2,-0.6602043499297565
MTA1,-1.322712424786272
CRIP2,2.1387523068006704
CRIP1,-1.5847573266677883
NIPA2,-1.1800268256565851
CYFIP1,-0.17703195367294297
TUBGCP5,-1.5132602874871088
SNRPN,-0.4112388157098284
SNURF,-0.8796743487884374
RP11-701H24.9,-0.3473074890791081
UBE3A,-0.7952405455315115
HERC2,-1.3836445099633445
NSMCE3,-2.68423078475018
TJP1,1.7224170296746837
CHRFAM7A,-0.5980349710091388
RP11-932O9.7,-1.1078920231423375
FAN1,0.325238330471538
MTMR10,-0.47361156641796415
KLF13,-1.766694749746227
RP11-1000B6.3,-0.12869434877876665
RP11-1000B6.8,-1.681201146884184
GOLGA8N,0.39373703086068407
FMN1,-0.5041144764852014
EMC7,0.15316481126023465
KATNBL1,-1.0168423263209119
EMC4,0.4117765112821034
SLC12A6,-1.542699205031493
NOP10,-0.13446646006492788
LPCAT4,-2.0041512816670366
GOLGA8A,0.5018233919773933
GOLGA8B,-1.0589060707796112
AQR,-1.6530956728464363
ZNF770,-0.1050897102858608
DPH6,-0.18070084487510735
DPH6-AS1,2.251159535307989
C15orf41,-1.2934486943930648
SPRED1,-0.22263156025712832
FAM98B,-1.1484847262266396
RASGRP1,-3.0109739732878347
THBS1,-0.04035741675934265
FSIP1,-0.2405687595412333
EIF2AK4,-0.29783777362379205
SRP14,0.04728579565781574
SRP14-AS1,-1.3338489293329006
PLCB2,-6.189627135090953
KNSTRN,-0.871228061367379
IVD,-0.1559639462646146
BAHD1,-1.3678505160971177
CHST14,0.08106849863377924
C15orf57,-0.9431665926081806
RPUSD2,-1.240057877568932
RMDN3,-0.14113561022371743
GCHFR,-0.29385666174249897
DNAJC17,-1.0586647524023407
ZFYVE19,0.36665626213066405
RP11-532F12.5,3.213499711583282
SPINT1,3.1427595205568086
VPS18,-1.9394176801195862
CHAC1,-0.8797716861576843
INO80,-1.015102820781355
CHP1,-0.22620577276032522
NUSAP1,-0.31229661152650373
NDUFAF1,-0.10129335748489786
RTF1,-1.0042176968361862
RPAP1,-1.0005569083537134
MGA,-2.2450640858350575
EHD4,-1.370043096537759
VPS39,-1.4749645826226352
TMEM87A,-0.4275160703057851
GANC,-0.4533117841804471
CAPN3,2.500898132348295
ZNF106,-1.3119066084382436
SNAP23,-1.3114509793981695
LRRC57,-1.7550388310571392
HAUS2,-1.2257438275533434
STARD9,-2.2111341019004973
TTBK2,-1.5710552164290499
UBR1,-2.0598588831608606
TMEM62,-0.9601441757422976
CCNDBP1,-1.0089478235892266
LCMT2,-1.0248774556841866
ADAL,-0.11109337150346864
ZSCAN29,-1.901186253005308
TUBGCP4,-0.5776065225857993
TP53BP1,-0.41837702799055887
MAP1A,-3.0260497159911757
PPIP5K1,-1.5813472922882446
CATSPER2,-0.4579324998841464
PDIA3,0.011121279341796984
SERF2,-0.2823491437028278
HYPK,-0.4576166737965713
MFAP1,-0.5000199991433157
WDR76,-1.7123485914284824
CASC4,0.06415269762935107
CTDSPL2,-1.4266556691467378
EIF3J-AS1,0.5755849543799971
EIF3J,-0.5255327202328044
SPG11,-1.4297848177242336
B2M,-1.2417016637186322
TRIM69,-0.5305053907722888
SORD,1.15790551599079
SHF,-1.4102596441299717
GATM,2.981598978627548
SPATA5L1,-1.1257192063790105
C15orf48,0.5222581626605096
SLC30A4,-1.1926295563418412
BLOC1S6,-0.40454487897317837
SQRDL,0.013676094206326444
MYEF2,1.28782710059493
DUT,-0.20060458450484447
CEP152,-1.6163217383686508
EID1,0.0751152378887139
SECISBP2L,-0.4743797036184154
COPS2,0.13663927679201807
GALK2,0.04395778848669549
FAM227B,0.32145013818652046
DTWD1,0.16897110554513178
GABPB1,-2.1945704862856563
GABPB1-AS1,-1.2707458105760976
USP8,-0.826220424604241
TRPM7,-1.4295910748032503
SPPL2A,-1.2046663261358903
AP4E1,-2.8903025080411755
DMXL2,-2.362798183687298
LYSMD2,-2.0244473691356815
TMOD2,-3.804619937867648
TMOD3,-0.8856526111612365
LEO1,-0.9667723126394017
MAPK6,-0.3706440230846108
GNB5,-0.1579171310007737
MYO5A,-2.9811909459474206
ARPP19,-0.777180875836608
FAM214A,-2.011669660330781
RSL24D1,0.006865525724783992
RAB27A,-3.5115778260142845
PIGBOS1,-0.9222268941228682
PIGB,-1.2089827216619882
CCPG1,-0.5701510498950623
C15orf65,1.8269311050003831
DYX1C1,2.5618555631043987
NEDD4,1.041976550656372
TEX9,3.1428427849303193
ZNF280D,-0.574334604821625
TCF12,-0.7963014237114878
LINC00926,-2.279314558603466
POLR2M,-0.8302390740250897
ADAM10,-0.8336966147277227
FAM63B,-0.01880462080268545
RNF111,-1.5108588405419339
SLTM,-1.306960966535568
MYO1E,1.1485433461190055
GTF2A2,-0.5382817030320531
BNIP2,-2.1628443984472145
ANXA2,1.4107098607847037
ICE2,-1.0664119773679297
RORA,-0.3191942500579356
VPS13C,-1.8429245539746097
TLN2,3.0389261979049937
TPM1,4.118364062029125
LACTB,-0.304127022865483
RPS27L,1.6451312469181687
RAB8B,-2.792425483751178
APH1B,-1.9633795499842654
USP3,-1.9659231779627928
USP3-AS1,0.769799131718402
HERC1,-3.05081821433494
FAM96A,0.16379224777617146
SNX1,-0.8741884420720302
PPIB,0.032663467396477026
CSNK1G1,-0.9650899833418379
KIAA0101,0.3046676283644578
TRIP4,-0.8636106558963877
ZNF609,-2.1939160514907408
OAZ2,-0.4292092850643495
RBPMS2,1.0426519380367032
PLEKHO2,-3.9010369707407797
SPG21,0.1919081097935883
MTFMT,-0.8564693797473277
PDCD7,-1.220873100892577
CLPX,-0.8342086699799351
PARP16,-0.6358146411414282
DPP8,-1.7352079466058254
HACD3,0.04592953823728332
VWA9,-0.4763951301581207
SLC24A1,-0.14982439213925458
DENND4A,-1.4357428214563586
RAB11A,0.30936485792618196
DIS3L,-0.9090929042659777
TIPIN,-0.5875403115008068
MAP2K1,-1.2646763897364324
SNAPC5,-1.1398895748394424
RPL4,-0.4168600936386797
ZWILCH,-1.3887686968056985
SMAD3,0.062416978647620566
AAGAB,-1.1591642845540187
IQCH,1.6685719439777615
IQCH-AS1,-0.6565797161036359
C15orf61,-0.7167755064841516
MAP2K5,-1.0498955514173651
PIAS1,-1.7343396757540546
CALML4,2.771323589262341
CLN6,0.2457088863689157
FEM1B,-1.359637424260726
ANP32A,-0.5119653829826315
GLCE,-0.16767687090071381
RPLP1,-0.5031989726606343
TLE3,-1.6389106168458356
UACA,0.9024835237794164
THAP10,2.181743207814315
MYO9A,1.239647101313261
SENP8,1.9248327125980098
PKM,2.1482959038911216
PARP6,-0.18856767555919124
HEXA,-0.12860589964187702
ARIH1,-1.52403563190665
BBS4,0.2847798182235406
ADPGK,-1.591502452873635
NEO1,2.021772533399608
NPTN,-0.7489755860700396
LOXL1-AS1,0.4037797984774935
LOXL1,1.9797319763035046
STOML1,0.8883074479906519
PML,0.16586348761009864
UBL7,-1.121850989612966
UBL7-AS1,-1.7291652958854344
ARID3B,-3.3312416462909
CLK3,-1.210621566702312
EDC3,-1.4751965910845062
CSK,-4.1956642276423075
ULK3,-0.5085967405375318
SCAMP2,-1.204805664035268
MPI,1.4400195162856633
FAM219B,-0.5462113683698601
COX5A,0.26349081082961573
SCAMP5,-0.08872537988832933
PPCDC,-0.5486961100409977
C15orf39,-2.3542873892925664
COMMD4,0.02178117095955268
NEIL1,-0.619366697675556
MAN2C1,-0.8970031219791852
RP11-817O13.8,-1.44556110720923
SIN3A,-1.2806069025133118
PTPN9,-0.9188936193425613
SNUPN,-0.007719714248039536
IMP3,0.32284418669395165
CTD-2026K11.4,-1.7604841639399322
UBE2Q2,-0.6348935125519568
FBXO22,0.3711529175698202
ETFA,0.4395368436313353
SCAPER,-1.3846365842298891
RCN2,-1.052559282960829
TSPAN3,1.7694890535634376
PEAK1,-1.9269609330671442
HMG20A,-1.3624508793971586
TBC1D2B,-2.4950039296677557
IDH3A,-0.236633949366184
DNAJA4,-3.1109167373625293
WDR61,0.014646076570626507
IREB2,-1.4033636669793823
PSMA4,-0.07446717752863229
MORF4L1,-0.15241919224923098
CTSH,-0.10646792695558736
TMED3,0.6612621110533612
MTHFS,1.2000212777407424
ST20-MTHFS,0.026429405334102166
ST20,1.195766485732335
ST20-AS1,-0.6287465852106932
BCL2A1,-5.222342325374163
ZFAND6,-0.33135056935913415
FAH,2.9848143538326575
MESDC2,-0.2382896313873256
MESDC1,-1.5217282631366336
EFTUD1,-0.6459649598863351
RPS17,-0.03604997824686682
SNHG21,-1.2805512402771742
WHAMM,-1.5286267008931993
FAM103A1,-0.7020948635683139
C15orf40,-0.3712118536222877
BTBD1,-0.8510710850005753
ZSCAN2,-1.3486434723566656
RP11-182J1.1,-1.1777269937254569
WDR73,0.19448485243848648
NMB,2.2731895093560834
SEC11A,-0.14269008876475564
ZNF592,-1.8051458658350557
PDE8A,0.07636505880932111
AKAP13,-2.7981674842143858
MRPL46,0.5552265074851241
MRPS11,-0.22546778937790607
DET1,-0.6873787643419643
AEN,-0.7313257086366612
ISG20,-3.083264350824587
MFGE8,-1.679834995300298
ABHD2,-1.583496202759124
FANCI,-0.8786904844110994
POLG,-1.78968231731427
PEX11A,2.15610134800593
MESP1,2.797706764301162
ANPEP,3.729943808670121
AP3S2,0.18831980472611767
ZNF710,-3.581359119000169
IDH2,-0.28760954748334544
SEMA4B,2.062721821803809
CIB1,0.08853730050684008
NGRN,0.3603680385690426
IQGAP1,-1.9908278988521502
