,Eigen,Degree,Between,Between Sub,RWR,RWR Sub
APBB1IP,0.013873785428672295,0.01007245096306768,0.00020271535253420174,615.6239681796109,0.0002805523487020847,0.00032669573126099257
ENPEP,0.0025475378518850906,0.0026506449902809685,3.724884437616124e-05,100.0795361321257,9.952080584103718e-05,0.00012720143366383072
WDR1,0.0034782493883577163,0.004594451316487012,0.00012183328612537574,430.63797151178034,0.0001588152111692912,0.0001786659588762068
TMSB10,0.0009212888652302604,0.0005301289980561937,2.2298483003098363e-06,10.027575402676637,4.2756748539451785e-05,1.3141280533854058e-05
INF2,0.0005875671440173863,0.0012369676621311187,2.2299918107353148e-05,55.61411509513623,6.820119415487121e-05,4.4062366983551924e-05
ENAH,0.0028249758264940112,0.0012369676621311187,1.4065161359486933e-05,67.30056724013437,6.6378329710414e-05,8.804360350333178e-05
KLHDC10,0.00012686369886222477,0.0005301289980561937,1.530114355557596e-05,2.2446741487386945,5.122404388034731e-05,1.4717320359384433e-05
RCHY1,0.0026520771858869548,0.00424103198444955,0.00011864238805003017,149.54744860492855,0.00014648983646995943,0.00010063635234211797
AMACR,0.0021668955072181363,0.002297225658243506,2.5820274460008794e-05,67.15680041113913,9.32751533934813e-05,0.00011624109106744425
IL11,0.006895448514305313,0.0024739353242622373,4.999472868474767e-06,15.401083044728137,8.581190390835564e-05,5.913422118904991e-05
PAX8,0.00233592013076955,0.0017670966601873123,5.648102010547464e-06,21.7873984048584,7.267094804265017e-05,4.9755385872798084e-05
MUC1,0.006852771113656292,0.003887612652412087,0.00017170272473351165,596.019999329888,0.00014143393731801162,0.00017788970162835023
DEDD2,0.00035007065246682895,0.00035341933203746247,1.9109774336692861e-07,0.5598675854727961,3.700531387534374e-05,1.022525250689853e-05
KRT5,0.0003047026880447722,0.00035341933203746247,2.114490347462264e-07,0.5345336961064932,3.760046266422398e-05,6.068581664195844e-05
KRT1,0.0003047026880447722,0.00035341933203746247,2.114490347462264e-07,0.5345336961064932,3.760046266422398e-05,6.068581664195844e-05
SOX9,0.012180583186699066,0.0065382576426930555,0.000133277031723543,359.55451971974355,0.00020079153110202035,0.0001661281195754496
FOXA1,0.0041523817623504815,0.0019438063262060435,1.0800442751047711e-05,25.43656019640924,7.782899117982848e-05,4.374450576784982e-05
FOXA2,0.003454464163718928,0.0019438063262060435,2.1302988743821887e-05,26.25984918681649,8.484350441686186e-05,9.626598655702545e-05
PKD1,0.0010026986579244372,0.0014136773281498499,1.3272664173693653e-05,59.21116441578366,7.141750836515796e-05,0.00010011543481143825
FOXN1,0.00045947482230941113,0.0005301289980561937,6.20967867199688e-07,0.7271806627152739,4.186857107227034e-05,1.2684326659915134e-05
KRT16,0.0004742977941251228,0.00035341933203746247,2.824941001890787e-07,0.7591179155604023,3.701532859300417e-05,9.56923972067699e-06
TFF1,0.008411613181809595,0.0035341933203746245,7.409720758302058e-05,273.52452365589403,0.00012068042659740046,9.552738498553089e-05
EVPL,0.00028763655499423435,0.00035341933203746247,2.742152465565499e-07,1.4909342671120622,3.7461140776287796e-05,6.199444778821202e-05
BANP,0.0022620360840390962,0.0010602579961123874,2.356390779536509e-06,11.01426435464539,5.544569853911672e-05,3.0673432449646685e-05
DSP,0.005617888716389315,0.003004064322318431,5.0252089782064466e-05,260.74241389914556,0.00011173723308075055,0.00014264591521879225
KRT17,0.0007758567198346736,0.0007068386640749249,4.356013970604159e-07,1.0739424969661377,4.899379137668287e-05,2.2433369821625275e-05
FAM179B,0.00032516486040671914,0.0007068386640749249,9.9214773953401e-06,5.665769493997158,6.0302453238523284e-05,7.342174562481181e-05
KRT81,0.00024583914892613247,0.00035341933203746247,3.278647986108083e-06,8.869076228268586,4.5153104079010695e-05,2.0637431564095315e-05
DSG2,0.0012940418202812341,0.0014136773281498499,1.754753351851859e-05,83.44005569134777,7.157112018840457e-05,0.0001010870120784865
MYL3,0.0008800438920087285,0.0014136773281498499,1.2783410202912351e-05,38.84057245286124,7.003466597330248e-05,4.2345249738185686e-05
ANKZF1,0.0006716124430232866,0.0007068386640749249,1.648552897721058e-06,5.639438850487829,4.712889912363477e-05,7.248252166612953e-05
KRT23,0.0005088301628258487,0.0007068386640749249,3.685079205450086e-06,5.098031714663981,5.603788822032851e-05,2.200210335465015e-05
RALYL,0.00041026678248658454,0.004771160982505743,0.00036807944678942376,1468.988102987606,0.0003172674289030489,0.00020696062496164982
MYEOV2,0.0010890756835789611,0.003887612652412087,0.0003488328427959683,1653.1477790427086,0.00024601372170231017,0.0001450685360322138
MESDC1,0.0005987459956626301,0.0014136773281498499,2.050848489878238e-05,42.64492984695416,8.365171841084916e-05,6.238177492474338e-05
CLDN19,0.0005982441330425404,0.0017670966601873123,1.3665505976280455e-05,18.324481858786317,8.52402733937657e-05,0.0001262507699741122
AKR7A2,0.0021312679688046273,0.003180773988337162,0.00013610361495865672,16.383512403741715,0.00014012233722124738,7.626946716132805e-05
STK32C,0.0007369976204564407,0.0010602579961123874,4.487771192997544e-05,129.35264924413207,6.4084895528127e-05,3.932251712605967e-05
KIAA1210,0.00014491372200145175,0.0010602579961123874,2.0351503426850214e-05,49.26355784925464,7.893486143474248e-05,5.080439964571845e-05
CENPV,0.001922950199213939,0.0014136773281498499,4.233372353710734e-06,16.935427823816546,6.366174178845764e-05,9.384305667902217e-05
UNC13D,0.003444619731210934,0.004417741650468281,0.0001806797360161943,496.59907489140704,0.00015239484438097845,0.00019471509242369224
S100A7,0.009829686201934867,0.005301289980561937,3.956843838465978e-05,56.58318984038204,0.0001551904131480245,0.0001796525538762574
MLKL,0.003111468087028918,0.0014136773281498499,5.823620677220277e-06,13.936578500580502,6.28912823242903e-05,8.966529682559789e-05
AKAP12,0.004642548177616936,0.0028273546562996997,5.7740830577205035e-05,283.4399662608037,0.00011293788648802277,0.00013695588607753772
ETV1,0.005404166097652648,0.0026506449902809685,1.3147260109123872e-05,40.992340924514586,9.547482386772089e-05,6.180651000294379e-05
PRX,0.0001685543626418405,0.0010602579961123874,1.3847769323655717e-05,33.03357378303289,6.37556146263531e-05,9.174576297988287e-05
TRPV5,0.0008125498416790478,0.0024739353242622373,1.9645386641244807e-05,58.88480923573427,0.00010248280576921528,0.00014567674598225236
TRPV6,0.0030764735697268604,0.003180773988337162,3.811192673339187e-05,156.23453571549925,0.00011621950545300286,0.00015742737178929116
S100A3,0.002106793169483596,0.0010602579961123874,1.4989661168598942e-05,41.4794048074964,6.136488523615884e-05,9.240501134001197e-05
MYOF,0.001954005093374478,0.002120515992224775,3.5926879250568e-05,82.05886425823053,8.869560072145391e-05,0.00012191432779837485
DAGLB,9.56999105609712e-05,0.00035341933203746247,2.678892376341713e-07,1.4853032066474332,3.771226959405597e-05,6.349385216714827e-05
ZFP36L1,0.0020748887909992513,0.0037109029863933557,7.819962405238057e-05,207.7579541145371,0.00016563199140135108,0.00012136535829221147
RAP1GDS1,0.0025878236103934597,0.003887612652412087,0.00032157583172135666,928.6737644848547,0.00018600080603759837,0.00018426873721289616
ANKRD37,0.00014007879561191703,0.00035341933203746247,2.5214757362316656e-07,0.23931431990389002,3.686244022938125e-05,8.008559144204445e-06
RIT2,0.0020633698207754903,0.005831418978618131,0.00028024440206791463,516.1277643241214,0.00023116088645586382,0.00026987450891655215
BST1,0.0075029981897365575,0.013783353949461036,0.0005011331230145121,1135.4681033539855,0.00041844877163763343,0.0005459979259716931
FBXO11,0.004262418294279115,0.006184838310655593,0.00013900562646272446,214.51379361773283,0.00020333926537200977,0.00014397304128267732
USP33,0.0033052486048265285,0.004771160982505743,0.00015484505798297438,301.3974525925545,0.00017227523719838143,0.0001801899113876493
VHLL,0.00013163190218620988,0.00035341933203746247,2.0284530294907866e-07,1.2141229832044078,3.719861123334461e-05,1.0129560663644718e-05
PTGIS,0.0016827395891086982,0.0012369676621311187,3.6846022853457093e-06,15.206284327943981,5.8321680745432565e-05,8.52486207033181e-05
ATP2B4,0.0028396739142353866,0.0033574836543558933,4.0444726038841984e-05,68.6416437430494,0.00011841862304902553,0.00014990376019732965
ATP2B2,0.002066306539784082,0.004771160982505743,0.00012133654629780691,119.1206467446678,0.000180599763032009,0.00021289097212550147
ATP2B1,0.00099554940625192,0.0026506449902809685,3.372985591975868e-05,21.504299357229375,0.00010864485519021565,0.0001321906261732003
NKAIN2,0.0001841513947530846,0.0010602579961123874,2.3127160386135095e-05,9.840841094344306,7.390128561859938e-05,2.9262149874224883e-05
FOXI1,0.0006138578382702971,0.0014136773281498499,2.337188889098524e-05,102.25901698546858,7.731935345699829e-05,4.9132935542125834e-05
ATP6V1E1,0.002046433792752328,0.003887612652412087,7.042364866880784e-05,166.07575200215734,0.00014392980167034965,0.00019161726186058602
SLC35F1,7.585913195967964e-05,0.0012369676621311187,5.702488190824913e-05,18.4131553681132,9.867704570111897e-05,5.12820486755302e-05
SLC25A16,0.013606730575924828,0.005831418978618131,3.0579815201885664e-05,80.79451447651059,0.0001684032676250232,0.0001930768517102275
MYH7,0.004927673546480745,0.004417741650468281,3.528369114405452e-05,96.05348521550226,0.00014668762801658692,0.00012101230698251864
MYH8,0.002069756428578581,0.002120515992224775,8.903944295061992e-06,38.71178520273524,8.540449794542502e-05,5.543309255936202e-05
MYH3,0.0021332443581473133,0.0028273546562996997,3.815798314007842e-05,105.5918215792875,0.00011218938449208629,8.64710476515573e-05
NENF,0.0007266378216711588,0.002297225658243506,3.1653284184811266e-05,45.20319689552053,0.00010656744752766281,7.983353989143453e-05
FDX1,0.0013601039276976163,0.0026506449902809685,3.950518130317384e-05,175.62722447412497,0.00010534983630610645,8.238706042716781e-05
CYP11B2,0.0010535306896633603,0.0014136773281498499,1.3885410115405168e-05,25.39034654450082,7.124738703851179e-05,4.153962750205426e-05
PPP1R12B,0.0038828953511912375,0.004771160982505743,2.4085617911472766e-05,83.1365206802369,0.00015178636014045676,0.00013430288833777917
PPP1R12C,0.001881677525854329,0.0012369676621311187,2.0350453014419893e-06,5.2548064295269175,5.755940469214097e-05,3.2314515448211426e-05
UNC45B,0.0013025698824970246,0.002297225658243506,0.00010438924200046872,141.31140426694185,0.0001102106995036953,8.156072849842605e-05
HPCAL1,0.00034158690580331956,0.0008835483300936561,8.621634449662897e-06,15.670884786656007,5.463459485271077e-05,3.221519449413891e-05
TNNT3,0.0019785926212422165,0.004417741650468281,0.00011859242648842644,476.81280215950994,0.00015958533484814505,0.00012517889959677846
EPHB1,0.00662082730020602,0.0026506449902809685,2.9987033029350708e-05,15.60423485070558,9.454644983487138e-05,0.00011995831204089156
EPHB3,0.003218409257917085,0.001590386994168581,1.6859344697640777e-05,11.202991339611538,7.175771930078867e-05,9.586944058413008e-05
COLEC12,0.0008045481763597533,0.0014136773281498499,5.205703179067834e-06,6.576860985542454,6.708384475930071e-05,8.922103986217886e-05
SPEG,0.0025403786162381294,0.001590386994168581,7.772461522973143e-05,145.09435557320404,7.810870159181316e-05,4.9001372770516156e-05
TNNI1,0.0012648549913664346,0.002120515992224775,8.392177242853636e-06,13.777703800656335,8.757770076611279e-05,5.8702628598319746e-05
LIPE,0.007086229843573909,0.004417741650468281,0.00010326545964738181,258.1317670321282,0.00015096056722098216,0.0001765480267862978
HPS3,0.005528762800617719,0.0035341933203746245,0.00018768073256159997,369.65161919805956,0.0001364223012090984,0.00011501373376972797
MYOZ1,0.0004047457479914636,0.0012369676621311187,1.764056648884226e-05,0.7820739970961847,7.173942724303617e-05,8.419159212510923e-05
FITM1,0.00010860756955113187,0.0005301289980561937,4.776684597463871e-06,21.475853166340812,4.741844605816517e-05,2.0844547813961442e-05
NMT1,0.004007334038104443,0.002297225658243506,0.00015223585903944594,352.5151540934903,0.00010102110588942729,0.00013577788883308245
KDM1B,0.0015092949455600625,0.001590386994168581,1.5106468506254917e-05,67.58404983041737,7.281981709204673e-05,3.6981582894146223e-05
ANKRD23,9.417606238852843e-05,0.00035341933203746247,2.1958922378473935e-06,0.007096819824902195,4.4314691754026215e-05,8.237492711809567e-06
ANKRD22,0.0003851191510558737,0.0007068386640749249,1.7102922452337724e-05,67.3643559292719,6.05871323419901e-05,1.6797310575353943e-05
DDHD2,0.00017997696395512407,0.0008835483300936561,1.2551876980091458e-05,1.7295440464432952,6.251819506126932e-05,2.583711754544195e-05
CIDEB,0.005188391577185099,0.0037109029863933557,3.592770386286377e-05,79.3585940690427,0.00011744445837044807,0.00010407002471531466
TRIM36,0.0023958308954478017,0.0035341933203746245,7.543896056078616e-05,215.0393080660387,0.00013179209196229766,9.770976454198455e-05
NR1H3,0.002628337984221079,0.001590386994168581,1.9548138958999462e-05,48.94564652246765,7.263762284215397e-05,4.3407202334170434e-05
CPT1C,0.00067731958931962,0.0017670966601873123,1.2769849795060608e-05,38.395079046733365,8.28051739091185e-05,0.00010921221679560589
ZFYVE9,0.0016597731058505096,0.0024739353242622373,2.990207445702209e-05,80.92007564183606,9.271535034406053e-05,0.00011475345173176112
RPL27,0.006856653841747839,0.006891676974730518,0.00011403908970590789,264.00784384013815,0.0002046776588292129,0.0002205688364130857
ENSP00000463379,0.001135355478435487,0.0019438063262060435,5.574394644417705e-06,7.968016951595455,7.741230487080361e-05,4.823539297637374e-05
C18orf32,0.001135355478435487,0.0019438063262060435,5.574394644417705e-06,7.968016951595455,7.741230487080361e-05,4.823539297637374e-05
RPLP2,0.00368157587938118,0.004064322318430819,4.420922412034426e-05,107.72949813654702,0.00013427065212030424,0.0001606356758834323
MRPL33,0.0013013414336210968,0.0019438063262060435,2.158269266882753e-05,63.68096327811225,8.415550617678841e-05,0.00011356774610291126
RAD51AP1,0.00022678642850548926,0.0008835483300936561,1.1042455290068933e-05,48.70909853570447,5.622041994282725e-05,2.6391853227819346e-05
SNTA1,0.0016243626530246201,0.002120515992224775,1.8485650491681174e-05,56.686752130809005,8.24642080147917e-05,0.00011194732503391072
RPL37,0.00044566874186015466,0.001590386994168581,1.8575268302478e-05,16.94308941593886,7.407557676212962e-05,4.275002473777202e-05
RPL26L1,0.0016750579671312947,0.0033574836543558933,1.6735179012401834e-05,68.65316774781951,0.00011441744214092905,8.662967674260977e-05
MRPS11,0.0014269869256729175,0.0033574836543558933,3.503650578650513e-05,146.7864140219224,0.0001180532042042504,0.00013561944861601317
EARS2,0.0013827310338573563,0.0010602579961123874,1.34402436800316e-05,7.348869003470105,5.6354172388782946e-05,2.7618636879229278e-05
PIP5KL1,0.002060249094765436,0.003004064322318431,2.4795102183478512e-05,54.718100204271174,0.00010621898450948624,0.00013728533224821512
RPL13,0.005542115027787392,0.004771160982505743,6.590124108316578e-05,271.6609302503989,0.00014933369178596527,0.00017393831821023445
PFDN5,0.005109829320559411,0.005477999646580668,0.00012274318320772333,464.1716046104133,0.00017619291142085755,0.00014036223765119077
LANCL2,0.001526894042757969,0.0012369676621311187,9.328455364469958e-06,15.726705146750424,6.121112269531371e-05,9.028722693849153e-05
MRPL4,0.0019945582532234054,0.004064322318430819,3.399854861861085e-05,61.36730002953547,0.00013533466796356375,0.00015388137778076644
TSPAN16,0.0006482495435496861,0.0017670966601873123,1.8712767702560214e-05,40.997647898526914,8.009996148730761e-05,0.00011156131019823915
CD72,0.0003805617535432873,0.0007068386640749249,1.5262887796533838e-06,0.48806274964302804,4.760083202541206e-05,7.248080484527567e-05
TM4SF1,0.001598135711574274,0.002120515992224775,7.593464883694569e-05,235.64400585391772,0.00010019137540209807,0.0001299874170049911
SLAMF6,0.0022981809023752326,0.001590386994168581,3.89199146655487e-06,6.8247954971238505,6.672212197649955e-05,9.656896503842453e-05
MYLK2,0.0007867029327459155,0.0008835483300936561,1.8007565901103926e-06,7.021033798758567,5.121167052538456e-05,2.6181538771985476e-05
ARFIP2,0.004666452446059508,0.005124580314543206,0.00016775105412021192,520.8680809711025,0.000194511061408214,0.00026264129686211885
CDC42BPA,0.0009986814988012479,0.0007068386640749249,1.6015315190378292e-07,0.1882161001015897,4.46201304655654e-05,6.740333913810291e-05
ACTBL2,0.0023134832759115777,0.0028273546562996997,1.8201198673622364e-05,39.48803326352254,0.000101463627472944,7.566929153401092e-05
GP1BA,0.004990140792563596,0.004064322318430819,7.749661768922024e-05,297.08228084142195,0.00013321537688072227,0.00015674039261943907
IGF1R,0.03362989470086063,0.016433998939742005,0.00027257978878097956,946.3383006191301,0.00042390240334219193,0.00046086653757001854
FLT1,0.019838930789629606,0.008128644636861637,4.857339579369873e-05,144.60511132825226,0.0002190774879171207,0.00025409549911692354
MUSK,0.002954030546216876,0.0028273546562996997,1.8472035304401145e-05,61.456509891564444,0.0001002582249470482,0.0001315919695164513
IRS1,0.03171763209764195,0.01608057960770454,0.0002251049507979966,723.9031986615339,0.00041453433340318515,0.00045012311845224527
CHMP2A,0.001680094196236731,0.0019438063262060435,1.4954838144804e-05,43.45378261728612,7.814920067433773e-05,0.00010540988056371712
NOV,0.0017257652751493991,0.0010602579961123874,3.311163996135092e-06,8.76445581423728,5.519486896295564e-05,8.228655699482151e-05
FLT4,0.014460548454230551,0.0065382576426930555,7.850013362854929e-05,174.60119658972104,0.00018591737141368446,0.00021511244466830578
BGN,0.009344222874696367,0.0056547093125993994,0.00011378013422882688,237.7236880830042,0.00017233756991991714,0.00020840134732133238
ST3GAL1,0.0016883951238093413,0.0017670966601873123,3.3835251897579066e-05,36.51990214445003,8.731471489336975e-05,0.00011862472888978115
CHMP3,0.0007287777738332046,0.0010602579961123874,1.7135376699544672e-06,1.763760301613572,5.4055001173960475e-05,7.788284450357434e-05
ENSP00000474823,0.0007287777738332046,0.0010602579961123874,1.7135376699544672e-06,1.763760301613572,5.4055001173960475e-05,7.788284450357434e-05
NOTUM,0.0018287462471902646,0.0012369676621311187,4.104350085275253e-06,9.624248129180843,6.0171251415716415e-05,3.222989552557939e-05
BAALC,0.00019270810031648568,0.00035341933203746247,2.493968849901043e-06,0.0014125308242955302,3.963957571932993e-05,8.492021733334183e-06
CHAD,0.000826491421913103,0.0008835483300936561,4.48530562806573e-07,0.7752948906553929,4.8314113422288934e-05,2.302911643355419e-05
HAPLN2,0.00033936284951498376,0.0010602579961123874,7.210835265590246e-06,23.245553934209575,6.160993686906852e-05,3.6665442648230646e-05
NOA1,0.00038018693735502966,0.002120515992224775,3.367665255163931e-05,24.096139246983757,9.863272494032381e-05,6.24386601914069e-05
LUM,0.002373214909762262,0.002120515992224775,1.1649148623515538e-05,43.284582944683535,7.990645097551293e-05,5.200739311326748e-05
TRIM63,0.00819699916370157,0.009365612298992755,0.00038009915345848535,1139.4703603004823,0.0002945234701010555,0.00023676528540194652
PIK3C3,0.017609329083306497,0.011662837957236261,0.00031431751578219543,1335.5874899755622,0.0003315529196924525,0.00039174543288247307
GATA4,0.02180769710468039,0.011839547623254993,0.00047901878354658525,1644.749997576627,0.0003421786668665334,0.00031444514406409914
STK17A,9.574720867217844e-05,0.00035341933203746247,1.1591831497783045e-06,0.001831176431447834,4.216837563801727e-05,6.277490052213152e-05
DAP,0.000586614592475617,0.0008835483300936561,2.1780411562381666e-05,139.0090398673978,6.317942221433039e-05,4.372607170169771e-05
BNIP2,0.0024364699810454147,0.002120515992224775,1.9103026628691565e-05,34.627017691101756,8.804009776285638e-05,6.077817505861955e-05
CDC42EP3,0.0006469137370597282,0.00035341933203746247,6.897310631735439e-08,0.21235240649032477,3.5374537287762394e-05,6.035624907025662e-05
NBR1,0.0026432957164176647,0.005124580314543206,9.676506650348777e-05,403.2830538709375,0.0001742082492101069,0.00020193185925939863
FBXO32,0.007451576882822387,0.008305354302880368,0.00025891676071708507,538.851141048243,0.00026311818644181236,0.00019805216087906535
BCL2,0.011520980118559166,0.006361547976674324,0.000153587526806966,460.5381032664498,0.00019355669962237143,0.00022438002576266911
BCL2L2,0.006781542181924573,0.0026506449902809685,8.581522923030816e-06,33.682756176706576,9.118900486446263e-05,6.659597544691463e-05
ATG16L1,0.005710773473267555,0.004064322318430819,0.00011460391657539006,173.35866547286474,0.00013652997256874614,0.00016245896252124997
DIABLO,0.005265157494721269,0.0024739353242622373,1.806435466480021e-05,49.57538398884676,8.931050558498598e-05,6.206179482584914e-05
ENSP00000452479,0.006988400629880155,0.0026506449902809685,3.0735721451626524e-05,146.16913661210282,9.316820507672402e-05,6.347311280804591e-05
GABARAPL2,0.005062975581731375,0.005831418978618131,0.00029335655018418157,789.361171448903,0.0001939029556051689,0.00023214333699121844
DAPK1,0.0031492252878029354,0.002120515992224775,2.0271911822370785e-05,51.5862671568075,8.495113518928459e-05,0.00010979141577142863
MAP1LC3A,0.008038849006655996,0.004771160982505743,7.295068140008165e-05,404.7815438132651,0.00015124633686501923,0.0001862978246443341
ATG9A,0.0013232656698563407,0.0010602579961123874,1.4687722402430795e-06,2.0662593383803323,5.39872836525687e-05,7.828776878083481e-05
GABARAPL1,0.008364330284303778,0.00724509630676798,0.00042653850463443305,1056.9838161985508,0.00022995360008327108,0.0002145419582410743
GABARAP,0.002272477664174074,0.00424103198444955,0.0001327335049875706,424.05058492399064,0.00015033619996359865,0.00019534346076114653
MAP1LC3B,0.017593635312153983,0.008305354302880368,0.00012979023911273172,633.8566570628149,0.00023136846696053979,0.0002683580253459571
DAPK2,0.0020941672932594914,0.0010602579961123874,3.1538133586440904e-06,3.0315457499330405,5.544805712657972e-05,2.771069584508128e-05
DNMT3B,0.0028184939754632666,0.0024739353242622373,1.4351229437448534e-05,65.52939339108403,8.979866261583125e-05,6.108576720875408e-05
SNAP25,0.008333658425718683,0.011839547623254993,0.001144030638917609,2596.336412885961,0.0004072832369951052,0.0004920173999044686
COPB1,0.004486011753323717,0.007068386640749249,0.0003874873676441855,1248.0538861498292,0.00023434383604547615,0.0002733061097281316
RAP2B,0.007854779583525647,0.005124580314543206,0.0001268154974186191,295.63428406590435,0.00016194500758072634,0.00021066592302388225
PLAU,0.03745182900335548,0.0169641279377982,0.0005098460107938926,1620.825556463625,0.00043880722447303146,0.0004942998886386622
RAB14,0.0019675720966204177,0.003004064322318431,2.0376369692851415e-05,40.98510516227281,0.00011217409213664368,0.00015135532170215443
DYNLL1,0.009218148440970221,0.010779289627142604,0.0006219782562109967,2225.4426501171884,0.0003523973832980668,0.0004158308495344719
CLEC4D,0.0023938669537997533,0.002297225658243506,5.8187184455770986e-06,10.899592496387617,8.450953759038822e-05,0.00012022773025352495
OLR1,0.012517679364288773,0.006361547976674324,8.034184768378537e-05,229.03563958573778,0.00018115096502184194,0.00021700727025415333
CLEC4C,0.006651708729120026,0.0037109029863933557,2.805695919684934e-05,146.0313171423899,0.00011427736090444018,0.0001472003817125897
GPR84,0.003351022514078434,0.0028273546562996997,1.1198389077216612e-05,12.650256582477608,9.67291209095108e-05,0.00013255634868001085
TMX1,0.0010898538742318154,0.0019438063262060435,4.714581478624403e-05,195.7107529608202,9.168867538248687e-05,0.00012125037849833172
CEACAM1,0.008474926578726658,0.004771160982505743,0.0002051785854496602,548.6595013440876,0.0001642867518432503,0.00018257262282931838
DDR1,0.002381523915601371,0.0024739353242622373,2.286820609548779e-05,26.432111491041358,9.656257423212717e-05,0.00012118732570021097
C19orf24,0.00046553297299451005,0.003004064322318431,0.00017392317011304486,206.85504977498707,0.00020544533249326714,0.00015987199708500534
GUCA1C,0.00017221007149636463,0.00424103198444955,0.0004987845720495404,1170.8574367186957,0.0003398753786546254,0.0004097390930238171
FOXG1,0.004421403953637292,0.0026506449902809685,5.640517281644411e-05,201.21168328205542,0.0001007662554556458,7.158668235071818e-05
CIT,0.00036589485955258776,0.0008835483300936561,2.085247443155037e-06,5.312151113199438,5.166580377330306e-05,7.716163443966877e-05
CKMT2,0.001997480393498131,0.0017670966601873123,5.309579812507002e-05,152.0909405152583,8.406678174789926e-05,0.00010279233527908771
ATIC,0.013803257375408065,0.009719031631030217,0.0003122598059078236,535.0521477423055,0.000282794012341322,0.00030538825110687203
CRY1,0.0028262995147705244,0.0033574836543558933,4.0284041713175736e-05,113.329757438473,0.0001183036950753953,8.906525281554052e-05
GYS2,0.002752594588499015,0.0033574836543558933,9.587784428231582e-05,303.03545488662064,0.00012379743434491884,0.00015450872982530678
NCOR1,0.011252899468290264,0.010602579961123874,0.0002683768215685954,1079.8275835571371,0.00030859403922897167,0.0003025385678548652
GYS1,0.0031881293129341457,0.003887612652412087,7.001264005185586e-05,229.90309218749832,0.000135918631291302,0.0001674665070509773
ARNTL,0.0048934185705852935,0.003180773988337162,3.305992655887484e-05,101.54021982004161,0.00011097162697504615,8.093991154327269e-05
SMAD5,0.00559457796224807,0.003887612652412087,1.8021443570780068e-05,49.01827904395532,0.00012425306675800896,0.00010026220156421521
COASY,0.003916899331192618,0.004417741650468281,0.00017944494945877518,373.45208372397525,0.00015798002336729007,0.00018817417262555788
PCK2,0.008003607938561873,0.004771160982505743,0.00018184042027704695,530.7497304166787,0.00015631419085512598,0.00013184181874916566
G6PC,0.006545720394576246,0.0033574836543558933,5.747162160377943e-05,167.3780968659713,0.00011227392208362528,0.00013789124252067445
CEBPB,0.018457437304825224,0.009719031631030217,0.0001325068156557962,377.90016220814533,0.000262592691447968,0.00021269649173838727
ACOT1,0.0014193469584783973,0.0007068386640749249,1.8309121910855094e-06,0.26265342286917037,4.5190836679565046e-05,1.695475052201676e-05
SLC2A4,0.019876369470992118,0.013076515285386111,0.0003369671008458374,1192.215286015759,0.0003623171906474119,0.00039313320045190897
IRS2,0.0146258001840955,0.007068386640749249,6.7822019743201e-05,169.97045463085712,0.00019735323533943923,0.00017742248039390545
PHEX,0.003270931452619881,0.0019438063262060435,1.9487893534674543e-05,25.617264265921293,7.694231473874869e-05,0.00010023945053377144
FBP1,0.0014233445499452601,0.0014136773281498499,1.3291211707374022e-05,10.203974016752785,6.887805419553337e-05,3.690781190244095e-05
LDHB,0.006820350254542887,0.008835483300936562,0.0002763892001145175,1051.389050640345,0.0002718984353016868,0.0002983392758876008
HMGCR,0.00698543097350893,0.005477999646580668,0.00015013521468384,283.5669510597579,0.0001778613306434885,0.00020871181186610564
PDHB,0.0028410341902924724,0.003887612652412087,5.9979253510167736e-05,232.65608441130016,0.00013481048320382056,0.00011144415008097747
EHMT2,0.009074660801151843,0.006008128644636862,7.725735667303357e-05,293.01489679644186,0.0001832539764963781,0.00013696931178049527
PDK3,0.0012598426670670237,0.0014136773281498499,1.4213849653840241e-05,46.547421024266114,6.645157739729553e-05,4.21796956889481e-05
PDHX,0.0010615592817688636,0.0019438063262060435,3.624009220445603e-05,102.88423055089561,8.496178910629676e-05,5.939610981450691e-05
GCK,0.006360209598498274,0.004417741650468281,0.00013215566919332433,656.6319076727867,0.00014592730515152377,0.00012065538357046798
HK2,0.008351551231580961,0.00424103198444955,4.728465213314998e-05,116.63739508123686,0.00013718119390330872,0.00016250960741618362
HK1,0.014551870276982484,0.00724509630676798,0.00015656832079189936,354.3002532719001,0.00021325556901028017,0.00018662807909133682
PDP2,0.0003352866097245753,0.0008835483300936561,1.7689375508460362e-06,5.757109051791369,5.054154107809125e-05,2.4231290743621045e-05
ACLY,0.007541337640404761,0.007598515638805443,0.00018402789634133703,448.304115507643,0.00022730544989846865,0.00024635453007419277
DLD,0.003445180864274065,0.003887612652412087,4.3334723839599535e-05,113.96589016102341,0.00012897113628137323,0.00010186906436731548
PC,0.0026110005388123407,0.002297225658243506,2.352421276240655e-05,50.01547289725559,9.268370966484109e-05,6.230581805345013e-05
ACADM,0.001789875523011566,0.003180773988337162,4.5486577879066015e-05,107.99650136008943,0.00011943017037921907,0.00014859795383316207
UCP3,0.00017067178899414132,0.00035341933203746247,2.0775426627209923e-07,0.5822155123447926,3.6815291077553356e-05,6.115399171573669e-05
SMARCB1,0.014220992547294357,0.0084820639688991,0.00019814908814986523,406.49210667463956,0.0002442051768137478,0.0002001736598677856
TAX1BP1,0.0029561285393399045,0.0026506449902809685,2.50203798494252e-05,40.29077151235283,9.969224352691442e-05,7.04797799736504e-05
