,Eigen,Degree,Between,Between Sub,RWR,RWR Sub,eigen_pvalue,degree_pvalue,between_pvalue,betweensub_pvalue,rwr_pvalue,rwrsub_pvalue
ZBTB2,0.0012180973988626,0.0007068386640749,6.96707589540004e-05,238.792802620806,5.899361135550677e-05,3.641017852711246e-05,0.6551049469964665,0.7985865724381626,0.34837067137809186,0.29222455830388694,0.7039058303886926,0.6957798586572438
TCOF1,0.0024864434316466,0.001943806326206,2.3959534304098604e-05,73.32249046130565,8.134483098891563e-05,5.409919150164072e-05,0.4701019434628975,0.5279151943462898,0.4903837455830389,0.4422190812720848,0.5878505300353357,0.6764305653710248
CDX1,0.0015314831676155,0.0014136773281498,1.2467258944884016e-05,33.95553771719996,6.915493821115e-05,3.533095416600721e-05,0.5956510600706714,0.6196113074204948,0.5731510600706714,0.5367862190812721,0.6886860424028268,0.6972839222614841
TUB,0.002400960435089,0.0017670966601873,1.2273804737592011e-05,30.583897897864613,7.060411768991196e-05,9.339508303641774e-05,0.47906837455830387,0.5553003533568904,0.5750540636042403,0.549073851590106,0.6813952296819789,0.5489765017667845
SMCP,0.0001679207055823,0.0008835483300936,4.282872447019186e-05,109.85483779962776,6.939887900509793e-05,2.6224074024973063e-05,0.959956183745583,0.7393992932862191,0.41346678445229684,0.39067950530035334,0.687804593639576,0.7126966431095406
SPINK5,0.0009475109820935,0.0024739353242622,2.1779871895610302e-05,75.70367038441569,0.0001043825120668,0.0001303852236802,0.7161083038869258,0.4598939929328622,0.5028010600706714,0.4381535335689046,0.5009114840989399,0.36382049469964667
RHNO1,0.0013375855189395,0.0007068386640749,3.283075617050883e-06,10.417393817212655,4.773857286174063e-05,1.958365772262905e-05,0.6308367491166078,0.7985865724381626,0.7169201413427562,0.6640703180212014,0.7276957597173145,0.7281363957597173
GPC1,0.0025550118824716,0.0015903869941685,2.16784664209153e-06,7.094605238487578,6.650110331056378e-05,9.315334744338286e-05,0.46320742049469965,0.5865724381625441,0.7545888692579505,0.6999333922261484,0.6928729681978799,0.5496236749116608
TTLL5,0.0002279020775021,0.0003534193320374,4.7184263513415355e-07,0.1631811332431914,3.6859566633499325e-05,6.03243289182395e-05,0.9380673144876325,1.0,0.8717102473498233,0.9221349823321555,0.7712710247349823,0.671178445229682
PWP1,0.0014671955682292,0.0053012899805619,5.733063129285391e-05,198.04908050428327,0.0001696464164877,0.0001312979553402,0.6068229681978798,0.27402826855123674,0.37424363957597173,0.3156726148409894,0.21890229681978798,0.36159911660777383
SLIT2,0.0030447611599456,0.0014136773281498,2.679721004207666e-05,7.7723375107709725,6.797376508623054e-05,9.041441095736228e-05,0.4196194346289753,0.6196113074204948,0.47579611307420494,0.6916077738515901,0.6909807420494699,0.558103886925795
ATP1B4,0.0011324211152819,0.001943806326206,1.7312015183545135e-05,49.56506391458065,8.499166239984572e-05,0.0001164861972162,0.6736049469964664,0.5279151943462898,0.5322920494699647,0.4912123674911661,0.5670144876325088,0.43092226148409896
CGREF1,0.0011233183684481,0.0005301289980561,3.20615139489658e-06,4.354226467199327,4.295607820659252e-05,1.4753801736914624e-05,0.6756464664310954,0.8802120141342756,0.719145406360424,0.7418533568904594,0.7429521201413427,0.7432125441696114
ZNF274,0.0037558506502324,0.0037109029863933,4.995189193244588e-05,218.80408683887927,0.0001435490736095,0.0001146120720477,0.3696434628975265,0.3597173144876325,0.39279063604240283,0.3031226148409894,0.3067833922261484,0.45197279151943465
BRF1,0.0019046077880106,0.003887612652412,0.0001375122514385,666.6510518933025,0.0001655851665349,0.0001253251617393,0.5388994699646643,0.3491166077738516,0.25937826855123675,0.17477650176678444,0.2300773851590106,0.3787257950530035
PYGB,0.0021568301179025,0.0031807739883371,7.329627638090594e-05,187.128318114194,0.0001158856993499,0.0001327501623578,0.5065856890459364,0.3982332155477032,0.3415920494699647,0.32283356890459364,0.4220756183745583,0.35826766784452296
ID1,0.0080888696555994,0.0044177416504682,5.454385078532351e-05,142.86412619357262,0.0001381370229149,0.0001082832548895,0.2068786219081272,0.31590106007067137,0.3809558303886926,0.3570828621908127,0.31998939929328624,0.5227143109540636
TOLLIP,0.0066329929366206,0.0037109029863933,1.6880688536051827e-05,64.57313074923917,0.0001143350970574,9.18682819063696e-05,0.24538197879858656,0.3597173144876325,0.5354770318021201,0.45825883392226147,0.43273180212014134,0.5533287985865725
GLTSCR2,0.004543878940153,0.0121929669552924,0.0004717364348423,1223.186172117113,0.0003766783582013,0.0003397261879848,0.32636696113074204,0.10812720848056537,0.11827667844522968,0.11556590106007067,0.06269275618374558,0.07676855123674911
STEAP3,0.0018626865059034,0.0021205159922247,4.919890137563728e-05,98.00544196648622,8.95049536775618e-05,0.0001148812981936,0.5447438162544169,0.5047703180212014,0.39482826855123676,0.40529540636042405,0.547119964664311,0.4486496466431095
ELANE,0.0166667329077388,0.0070683866407492,0.0001102432081839,267.5669101375678,0.0001971040536027,0.0002283007572586,0.09131802120141343,0.20812720848056537,0.28780282685512365,0.2781736749116608,0.168797703180212,0.15496978798586572
NCOA4,0.0023657318303006,0.0014136773281498,4.852186904413157e-05,127.62340778714396,7.077296241224688e-05,4.0501240189833474e-05,0.48284575971731447,0.6196113074204948,0.39669611307420494,0.3714968197879859,0.6802385159010601,0.6904521201413427
FUCA1,0.0017600895311866,0.0017670966601873,8.395101316363832e-05,108.69957620160042,8.394383158755929e-05,5.057378547383746e-05,0.5594446996466431,0.5553003533568904,0.3235734982332156,0.39204081272084806,0.5725514134275619,0.6796386925795053
PANK1,0.0012053241718741,0.0007068386640749,2.127164721149806e-05,31.293138747038093,5.194633828512342e-05,7.516733569767209e-05,0.657845406360424,0.7985865724381626,0.5058628975265018,0.5463853356890459,0.7174505300353357,0.6533245583038869
TXNDC5,0.0007382369031459,0.0012369676621311,9.2295765593742e-06,16.178234745918733,6.121338006520743e-05,3.903706071581723e-05,0.768913074204947,0.653356890459364,0.6088574204946996,0.6197515901060071,0.7003651943462897,0.6922757950530035
LIM2,0.0003598844685966,0.0007068386640749,1.4810519174117258e-05,9.366286107524932,5.110086889037453e-05,7.285376796679693e-05,0.8891413427561837,0.7985865724381626,0.5519756183745583,0.6742266784452297,0.7193517667844523,0.6580975265017668
TFR2,0.0019307492180001,0.0014136773281498,5.584372857011413e-06,9.662174738493627,6.434392192985428e-05,9.03912461917957e-05,0.5353457597173145,0.6196113074204948,0.6643088339222615,0.6712740282685512,0.695806183745583,0.5581863957597173
TUBB4B,0.0032026909571957,0.0047711609825057,0.0001253148534582,387.5405255161664,0.0001598566362104,0.0001303153024246,0.4073457597173145,0.29752650176678447,0.27122879858657245,0.23415618374558303,0.24883074204946998,0.36399222614840987
AP1S1,0.0005867061752397,0.0017670966601873,4.483121161546809e-05,73.705055425137,9.003940754947522e-05,0.0001323656425558,0.8112558303886925,0.5553003533568904,0.4073181978798587,0.44156219081272086,0.545146996466431,0.359132332155477
DYNC1H1,0.0015027302593735,0.0026506449902809,8.335964553617566e-05,285.1016218379001,0.0001098293944244,0.0001427458044103,0.6005446996466431,0.44346289752650175,0.32450318021201413,0.2704789752650177,0.46454787985865725,0.34015989399293284
AP1S2,0.0008543779685377,0.0015903869941685,2.8509071483005192e-05,68.95763764566935,8.220975060024571e-05,0.000118495465997,0.738810070671378,0.5865724381625441,0.46772455830388693,0.44997137809187276,0.5824971731448764,0.41346183745583037
AGA,0.0025005695087633,0.0017670966601873,4.251361989678025e-05,84.88489838656704,8.02612955164584e-05,5.907764239347452e-05,0.4686475265017668,0.5553003533568904,0.4144512367491166,0.42361024734982333,0.5950121908127208,0.6722270318021202
FXN,0.0028376144539379,0.0054779996465806,0.0001731449675943,305.486711592447,0.0001932313625442,0.0001706837702963,0.4369236749116608,0.26696113074204947,0.23077314487632508,0.2621386925795053,0.17521395759717315,0.277771554770318
RIC1,0.0005142976001612,0.0035341933203746,7.0243427017533e-05,131.22543044611197,0.0001837765218338,0.0002322442840583,0.8337593639575972,0.3726148409893993,0.347278445229682,0.36791819787985863,0.19067544169611308,0.15014381625441697
POU4F2,0.0037868754831145,0.0044177416504682,0.0002013602533322,635.8425568039128,0.0001746772560102,0.0001348906817532,0.36772844522968196,0.31590106007067137,0.21267243816254416,0.17971749116607774,0.20724770318021202,0.35376802120141343
SNRPB2,0.0030221099752839,0.006538257642693,3.955436272476032e-05,114.4324565445717,0.0001979792936778,0.0001422781409686,0.4214245583038869,0.22385159010600705,0.42410335689045936,0.3854485865724382,0.16737720848056536,0.34085229681978796
SNRPD1,0.0033314467572572,0.0088354833009365,0.0001283441775657,344.33059073464693,0.0002652976622473,0.000197191688789,0.39791183745583036,0.1607773851590106,0.26817879858657245,0.24788321554770318,0.10346925795053004,0.21445742049469965
LUC7L3,0.0005393545988437,0.0022972256582435,2.4581623430187724e-05,71.46868395376808,9.560923634248676e-05,5.220553642922644e-05,0.8257858657243816,0.4826855123674912,0.48704893992932863,0.44548621908127206,0.528153886925795,0.6781340989399294
RBM17,0.0046000617574915,0.0072450963067679,0.0001661885552862,829.0336278568973,0.000222164934909,0.0001753995384655,0.32357049469964666,0.20229681978798586,0.2357945229681979,0.1526155477031802,0.13627826855123676,0.2706132508833922
PRPF40B,0.0009337392377965,0.0031807739883371,2.865228890984056e-05,78.62817051699548,0.0001173043675778,7.843761960894862e-05,0.7193886925795053,0.3982332155477032,0.46707173144876324,0.4333886925795053,0.4124180212014134,0.6366659010600707
SMU1,0.0006380783975046,0.001943806326206,1.4827806623305323e-06,4.18526957534928,7.790665895757134e-05,4.170122129525091e-05,0.7962943462897526,0.5279151943462898,0.7866305653710247,0.7450777385159011,0.6125636042402827,0.6889863957597173
SHISA5,0.0014282677140204,0.0007068386640749,2.1991254542015185e-06,0.0291426790490852,4.675865414773142e-05,1.6491193204092012e-05,0.6138166077738516,0.7985865724381626,0.7533289752650176,0.9522339222614841,0.7304409893992933,0.7372828621908127
PAPPA,0.0025615108212007,0.0010602579961123,3.0720782705094424e-06,9.963417976845673,5.4365635903835616e-05,2.730698001775121e-05,0.4625856890459364,0.6911660777385159,0.7231150176678445,0.6683427561837456,0.7123526501766785,0.7105814487632509
TEX37,7.670528058389063e-05,0.0003534193320374,3.169191676610825e-07,0.1364807794146852,3.792018793543843e-05,1.0540025905773145e-05,0.9876003533568904,1.0,0.8969984098939929,0.9266296819787986,0.7661386925795053,0.7611517667844523
CHRDL1,0.0002602371332829,0.0005301289980561,2.4907514239294373e-07,0.1138897426287421,4.0965010141980285e-05,1.4474153288780451e-05,0.9268431095406361,0.8802120141342756,0.9108780918727916,0.9307646643109541,0.7507459363957597,0.7442081272084806
TG,0.00428290592491,0.0017670966601873,2.914403162300516e-06,6.9122992350801375,6.86391702175005e-05,4.276403571327837e-05,0.33965795053003534,0.5553003533568904,0.727923144876325,0.7022537102473498,0.6899904593639576,0.6877406360424029
FOSL1,0.0097518596341839,0.0030040643223184,1.4461355286075426e-05,42.91040005833852,9.96266537475704e-05,7.131591651262112e-05,0.1739233215547703,0.4128975265017668,0.5548893992932862,0.5087519434628975,0.5188017667844523,0.6602328621908127
AKAP8L,0.0003569185551684,0.0007068386640749,3.3448109099477344e-06,12.283372950235975,4.630686528608432e-05,1.910333468135684e-05,0.8902639575971731,0.7985865724381626,0.7151388692579506,0.6478611307420494,0.732113074204947,0.7294473498233216
CYYR1,0.000124115805435,0.0005301289980561,3.013559091516602e-06,0.1156093114070859,5.0353691826909336e-05,1.4694959666950822e-05,0.9745934628975265,0.8802120141342756,0.7248895759717314,0.9304452296819788,0.7211148409893993,0.7434270318021201
MAOA,0.001270298030675,0.0030040643223184,2.6055759320803026e-05,43.40738180988443,0.000113211849745,0.0001446417497856,0.6442144876325089,0.4128975265017668,0.47948604240282683,0.5073441696113075,0.4405881625441696,0.3374060070671378
POMC,0.0039998674971025,0.0044177416504682,5.22195461030956e-05,156.92028495675197,0.0001424820316264,0.0001209802388197,0.35516042402826853,0.31590106007067137,0.38685618374558306,0.3451883392226148,0.3095005300353357,0.39761590106007066
FURIN,0.0051974068571052,0.0022972256582435,4.749584818139719e-05,64.46354903761006,9.37824888695958e-05,0.000117406158578,0.2969233215547703,0.4826855123674912,0.3995867491166078,0.45847296819787986,0.533121554770318,0.4223173144876325
ADAM17,0.0017266394905489,0.0010602579961123,4.2270885019252194e-06,15.27408553559674,5.743397014181154e-05,8.056795216496077e-05,0.5644342756183746,0.6911660777385159,0.6926335689045936,0.625727738515901,0.7065878091872791,0.6189553003533569
TMEM132B,3.3696716734581296e-05,0.0008835483300936,1.2471178819673824e-05,22.510945152623997,8.021171485623632e-05,3.2555983277836786e-05,0.9968528268551237,0.7393992932862191,0.573110777385159,0.5839349823321555,0.5953625441696113,0.7014528268551237
TMEM35,7.454770127879964e-05,0.0012369676621311,3.2491465237055584e-05,34.288166572359394,8.746379443059084e-05,5.480589850289734e-05,0.9881402826855124,0.653356890459364,0.45037349823321554,0.5356217314487632,0.5553791519434629,0.6758065371024735
ARMCX4,3.811380833925026e-05,0.0014136773281498,4.4206300190185965e-05,50.63029529704824,0.0001160893481701,5.629078474109203e-05,0.996083038869258,0.6196113074204948,0.40922455830388693,0.48857367491166076,0.42068780918727916,0.6745249116607774
F13A1,0.0043003787564915,0.0042410319844495,7.173957614229176e-05,88.57654931449976,0.0001407731316747,0.0001184111657309,0.33873780918727914,0.3265017667844523,0.3444570671378092,0.41820636042402826,0.31363356890459365,0.41411625441696115
NID1,0.0005509551861443,0.0003534193320374,2.034474109299787e-06,0.0,4.139045002071298e-05,8.471307556195685e-06,0.822258480565371,1.0,0.7601008833922261,0.9683526501766785,0.7489733215547704,0.7726987632508834
SERPINF2,0.0022390508481403,0.0021205159922247,3.840016599593724e-05,36.1611254369138,9.180634513491832e-05,0.0001092957467625,0.4969651943462898,0.5047703180212014,0.4280600706713781,0.5292893992932862,0.5390901060070671,0.5190233215547703
CXCL2,0.0016867844077434,0.0008835483300936,1.3170076977139672e-06,2.250850912868669,4.878433950689387e-05,2.3428286931056368e-05,0.5704980565371025,0.7393992932862191,0.7961704946996466,0.7929250883392226,0.7249618374558304,0.7186302120141342
CNR1,0.0010391591098662,0.0010602579961123,4.491412868115389e-06,0.9026289270409842,5.613733508924074e-05,7.897806535071505e-05,0.6947339222614841,0.6911660777385159,0.6865826855123675,0.8522835689045937,0.7089535335689046,0.6324740282685513
MMP19,0.0005645708078942,0.0005301289980561,8.674539294070301e-06,0.0,5.2151604234074426e-05,1.2990733434887956e-05,0.818008480565371,0.8802120141342756,0.6160378091872791,0.9683526501766785,0.716983038869258,0.7500091872791519
IVD,0.0005653147552817,0.0003534193320374,2.0648084924151253e-06,1.643875374618762,3.708775095773257e-05,1.0496954753140426e-05,0.8177768551236749,1.0,0.7588098939929329,0.814912367491166,0.7701240282685512,0.761356183745583
FMOD,0.0014563734264365,0.0007068386640749,4.137897723377976e-05,0.9366632646474968,5.16701902752737e-05,1.99490156585778e-05,0.6087708480565371,0.7985865724381626,0.4181035335689046,0.8501712014134276,0.7180568904593639,0.7271575971731449
DGAT2,0.0010337257849387,0.0021205159922247,3.793847449657044e-05,106.2239184879102,9.38523436230439e-05,0.000121900762189,0.6959588339222614,0.5047703180212014,0.42966183745583036,0.394976148409894,0.5329240282685512,0.3928293286219081
SLC27A1,0.0005366411198693,0.0010602579961123,9.608029556006832e-07,2.458326241497166,5.756469398083502e-05,8.239398505670485e-05,0.8266118374558303,0.6911660777385159,0.8208839222614841,0.7864143109540636,0.7063542402826856,0.6034648409893993
CIDEC,0.0008366881229864,0.0012369676621311,5.779109512686118e-06,16.34874674351274,6.504441455505564e-05,3.9180357967176125e-05,0.7432583038869258,0.653356890459364,0.660708480565371,0.6186517667844523,0.6948475265017667,0.6921
ACSL1,0.0006039705392004,0.0021205159922247,2.8416147521432743e-05,52.03207771433686,9.488675043634766e-05,0.0001217225742164,0.8060865724381625,0.5047703180212014,0.46813144876325086,0.48521696113074203,0.5300694346289753,0.39368604240282684
TBL1XR1,0.0022471154147393,0.003887612652412,4.095847760030175e-05,156.68614968956166,0.0001332528731972,9.666597230400684e-05,0.49603127208480563,0.3491166077738516,0.41947243816254415,0.34537897526501765,0.3339775618374558,0.5412954063604241
C5orf15,4.48049995961465e-05,0.0022972256582435,6.022424842442776e-05,74.90769917540484,0.0002098863552508,0.0001077207332204,0.9948204946996466,0.4826855123674912,0.3677012367491166,0.43950265017667844,0.15005848056537102,0.5237583038869258
KRTCAP2,0.0001157051265018,0.0008835483300936,4.248778781332816e-05,17.413218488821784,6.79264429298359e-05,9.090243665565932e-05,0.9771839222614841,0.7393992932862191,0.4145360424028269,0.6119411660777385,0.6910469964664311,0.5564342756183746
ACN9,0.0001716284401356,0.0008835483300936,1.3344561254823892e-05,28.770938261063904,5.658823761151778e-05,2.770438960800246e-05,0.9586418727915195,0.7393992932862191,0.5648015901060071,0.5561397526501767,0.7081333922261485,0.7098293286219082
DDIT4L,0.0015606214585006,0.0030040643223184,6.128881017693478e-05,204.36413239658535,0.0001255260929437,7.796377356913919e-05,0.5907222614840989,0.4128975265017668,0.3653547703180212,0.31167031802120143,0.36440088339222615,0.6401077738515901
NAT9,0.0007116784572695,0.001943806326206,4.591212606414144e-05,144.3736283405904,9.872959169193992e-05,6.507612709877273e-05,0.7761524734982332,0.5279151943462898,0.4041388692579505,0.35574134275618374,0.520751590106007,0.6668007067137809
NEDD8-MDP1,0.0007716154423445,0.0028273546562996,2.4304091178517546e-05,49.94191368758482,0.0001079702890486,6.453672750331287e-05,0.7603167844522968,0.4273851590106007,0.4885275618374558,0.4902816254416961,0.4778065371024735,0.6673222614840989
TBCA,0.0010121631265254,0.0021205159922247,2.65930013533272e-05,82.50697091883899,8.856799936197559e-05,5.6583975365671744e-05,0.7008796819787986,0.5047703180212014,0.47679893992932865,0.4272351590106007,0.5507540636042403,0.6742821554770319
MRPS33,0.0003768105750805,0.0022972256582435,9.1708872891855e-05,203.4975668325611,0.0001252370451803,0.0001596271601086,0.8828344522968198,0.4826855123674912,0.3118816254416961,0.31221395759717313,0.36579081272084807,0.3053796819787986
NUDT21,0.0018522641590432,0.0017670966601873,1.8576332547081224e-05,79.84300572431064,7.795436020979177e-05,4.322925017914696e-05,0.5462266784452297,0.5553003533568904,0.5232775618374559,0.4314514134275618,0.612193109540636,0.6872040636042402
TUBA1B,0.002959263949048,0.0030040643223184,0.0001458589404761,255.62311723068925,0.0001166608420705,8.328145577250825e-05,0.42654010600706715,0.4128975265017668,0.2520167844522968,0.2837602473498233,0.4168155477031802,0.5964680212014134
UPF2,0.0007500539361175,0.0014136773281498,9.958340881237209e-06,22.092579844685773,6.975022021357024e-05,3.8396264624291565e-05,0.7658420494699647,0.6196113074204948,0.600045406360424,0.5860319787985866,0.686297703180212,0.6931063604240283
COPS6,0.0012131640250231,0.0014136773281498,1.5030412812366735e-05,62.40582909153369,7.281584515566762e-05,3.491996931013279e-05,0.6561742049469965,0.6196113074204948,0.5501164310954063,0.46254257950530037,0.6624424028268551,0.6978551236749116
JAG1,0.0039110759755519,0.0014136773281498,2.448512781050919e-06,7.230487137096967,6.398779262046142e-05,8.895785599215381e-05,0.36029116607773853,0.6196113074204948,0.743747703180212,0.6982026501766785,0.6962968197879859,0.5636994699646644
NOTCH2,0.0021968234563374,0.0014136773281498,5.595846278915262e-06,32.58268382579664,6.489816114627815e-05,9.130279871401602e-05,0.501876148409894,0.6196113074204948,0.6640941696113074,0.5416097173144876,0.6950395759717315,0.5551234982332155
DLL1,0.0014478907610436,0.0007068386640749,2.5031608694613867e-06,10.415536318542364,4.762621236973289e-05,7.273222204777613e-05,0.6102835689045937,0.7985865724381626,0.7417835689045936,0.664086925795053,0.7280083038869258,0.6582941696113074
CLDN4,0.0011097586784067,0.0022972256582435,6.948440149893104e-05,165.823316442924,0.0001064865105991,0.0001485999216522,0.6786796819787986,0.4826855123674912,0.3487256183745583,0.3381719081272085,0.48807844522968197,0.3321263250883392
PODXL,0.0004336438219222,0.0007068386640749,2.050665880871394e-06,7.023954279378127,4.901866930590208e-05,7.52764836860368e-05,0.8614344522968198,0.7985865724381626,0.7594033568904593,0.7008424028268552,0.7243590106007067,0.6530114840989399
MCAM,0.0018459248316332,0.0008835483300936,4.204222657987616e-06,14.578820094623838,5.193043612387711e-05,7.810434104556634e-05,0.5471081272084806,0.7393992932862191,0.6931742049469964,0.6305088339222615,0.7174849823321555,0.6391159010600707
ZBTB16,0.0003812156593759,0.0005301289980561,2.802549911332156e-06,15.673446956460571,4.362309077176781e-05,1.3458313523516176e-05,0.8812060070671378,0.8802120141342756,0.7315342756183746,0.6230616607773851,0.7405229681978799,0.7481302120141343
GCG,0.0036545436840631,0.0024739353242622,3.737851711555779e-05,57.6041222911856,9.712791992084608e-05,6.527866252782848e-05,0.3760001766784452,0.4598939929328622,0.4316544169611307,0.472536925795053,0.5244075971731449,0.6666136042402827
GUCY2C,0.0026976860991826,0.0067149673087117,0.000383975221607,1231.5311463379928,0.0002176348225497,0.000166173188473,0.4495754416961131,0.21978798586572437,0.1393946996466431,0.11496961130742049,0.14100989399293287,0.2866517667844523
CNIH2,0.0003146539153616,0.0003534193320374,2.2030312146232022e-06,11.397700932949917,4.049911186973543e-05,6.787539569756496e-05,0.9063240282685512,1.0,0.753178445229682,0.655253886925795,0.7527572438162544,0.6640636042402827
GRIA1,0.0019335947411274,0.0021205159922247,4.413932968296849e-05,177.9976328272416,9.024340480547166e-05,0.0001258738134949,0.5349530035335689,0.5047703180212014,0.40941696113074205,0.32914893992932864,0.5444196113074204,0.3768388692579505
CNIH3,0.0003184447103275,0.0015903869941685,9.246872800437533e-05,21.22604223634081,0.0001213499375586,0.0001071411101895,0.9048893992932863,0.5865724381625441,0.31076643109540636,0.5904162544169611,0.3867494699646643,0.5245908127208481
TMED2,0.0009738767839204,0.0008835483300936,3.418489957962521e-06,9.034375207044148,5.082365223703408e-05,7.741856989008309e-05,0.7098346289752651,0.7393992932862191,0.7130800353356891,0.6776604240282685,0.7199805653710247,0.64363851590106
MAPT,0.0025798397292889,0.0022972256582435,6.269265061462775e-05,278.3148738623124,9.49862787732952e-05,0.0001231241103451,0.4607886925795053,0.4826855123674912,0.3623501766784452,0.27342650176678446,0.5298035335689046,0.38724257950530033
GOLGA2,0.0007175160776921,0.0008835483300936,7.3053834424585636e-06,8.291314674646513,5.357246605941095e-05,8.185593451829007e-05,0.7745047703180212,0.7393992932862191,0.6354,0.6856628975265018,0.7139515901060071,0.6078946996466431
NSF,0.0007592870432198,0.0017670966601873,8.487114823688759e-05,108.24996535441272,9.737161467747316e-05,0.0001331981831135,0.7634503533568905,0.5553003533568904,0.32215017667844525,0.3925916961130742,0.5238402826855124,0.3573035335689046
MIS12,0.0004026906199804,0.0003534193320374,3.218912639251321e-06,13.63945345876041,3.861932234155992e-05,1.0270752924534418e-05,0.8731604240282685,1.0,0.7187696113074205,0.637333038869258,0.7622203180212014,0.7625104240282685
MAD2L1BP,0.0004180896700353,0.0005301289980561,2.0727258480566747e-05,51.68292349347969,4.631521854081745e-05,6.867978672857706e-05,0.8672745583038869,0.8802120141342756,0.5092528268551236,0.4860558303886926,0.7320855123674912,0.6632204946996466
ITGA2B,0.0177338459368002,0.0107792896271426,0.0003113162837877,831.9720432531414,0.0002950925916702,0.0003257432432827,0.0841226148409894,0.12756183745583038,0.16249416961130742,0.15226802120141342,0.08869328621908128,0.08169310954063604
STX5,0.0003835729718456,0.0010602579961123,2.887645941098428e-05,73.50815322647772,7.107503445844029e-05,0.0001070803135406,0.8803475265017667,0.6911660777385159,0.4660275618374558,0.4419001766784452,0.6780424028268551,0.5246736749116607
NAPA,0.0004503118848541,0.0012369676621311,2.846553498812078e-05,49.12310460849741,7.475100256594766e-05,0.0001097090994964,0.8553924028268551,0.653356890459364,0.46790512367491166,0.49228003533568904,0.641984628975265,0.5162770318021201
NAPG,0.0003345771571442,0.0008835483300936,1.0819700515743466e-05,13.315013130652256,6.49935277518551e-05,9.927854450891912e-05,0.8987680212014134,0.7393992932862191,0.5902312720848056,0.6397342756183746,0.6949173144876325,0.5362936395759718
NAPB,0.0003345771571442,0.0008835483300936,1.0819700515743466e-05,13.315013130652256,6.49935277518551e-05,4.8585742886749454e-05,0.8987680212014134,0.7393992932862191,0.5902312720848056,0.6397342756183746,0.6949173144876325,0.6815277385159011
SAA1,0.0033446339803909,0.001943806326206,8.500515475040099e-06,16.285681960173147,7.710230800666532e-05,5.263650728486285e-05,0.39695159010600706,0.5279151943462898,0.618346113074205,0.6190542402826855,0.6193547703180212,0.6777351590106007
APRT,0.0019727894027959,0.0035341933203746,0.0003496089453263,422.3818448314618,0.0001440191249592,0.0001043703065177,0.5297524734982332,0.3726148409893993,0.14956042402826855,0.22428975265017667,0.3055183745583039,0.5283310954063605
TMEM244,2.626229237483662e-05,0.0014136773281498,6.863195670711976e-05,80.13928964704506,0.0001523224318298,0.000136587320622,0.9980411660777385,0.6196113074204948,0.35036219081272085,0.4309733215547703,0.27755742049469967,0.350439222614841
FAM124B,0.000149433757304,0.0024739353242622,0.0001342425260747,176.30856310794653,0.0001650615039565,0.0001066691228944,0.9663155477031802,0.4598939929328622,0.2624273851590106,0.33037173144876325,0.23165194346289752,0.5252074204946996
FLRT3,0.000188302504601,0.0003534193320374,1.381840265014545e-06,6.3016404550913,3.980046252733707e-05,6.666324114749201e-05,0.952573851590106,1.0,0.7923212014134275,0.7104166077738516,0.7559549469964665,0.6652791519434629
TIGD4,0.0002989965398986,0.0014136773281498,2.1485150549471007e-05,56.29186235564837,8.112822425508802e-05,4.509808020103262e-05,0.9121803886925796,0.6196113074204948,0.5045530035335689,0.4753703180212014,0.5892538869257951,0.6851247349823322
CHMP4B,0.0016576143831329,0.0017670966601873,3.2346741917728274e-05,44.6374434958086,7.892793620526224e-05,0.0001006691589306,0.5750300353356891,0.5553003533568904,0.45096643109540635,0.5039213780918728,0.604554593639576,0.5339054770318021
CIAPIN1,0.0007079986836294,0.0012369676621311,1.108708430011667e-05,26.34170244993579,6.550416741079782e-05,3.454839503427128e-05,0.7771922261484099,0.653356890459364,0.587332332155477,0.5662848056537102,0.6942118374558304,0.6984074204946996
UBAP2,0.0001559805613271,0.0007068386640749,9.848296699706104e-06,39.79830946935828,5.014174827327088e-05,2.544443228808277e-05,0.9641005300353357,0.7985865724381626,0.6013180212014134,0.5178826855123675,0.7216351590106007,0.7142991166077739
FEM1C,0.0006818571281687,0.001943806326206,3.182084097297572e-05,118.93377724922762,9.048785762239448e-05,5.488634355023229e-05,0.7843127208480566,0.5279151943462898,0.4531496466431095,0.38050583038869257,0.5435411660777385,0.6757402826855123
RB1CC1,0.0046719875355889,0.003887612652412,2.816015634717516e-05,118.43136446127914,0.0001271195529475,0.0001629553798403,0.3201743816254417,0.3491166077738516,0.4693245583038869,0.3810565371024735,0.35706996466431096,0.2949766784452297
ATG14,0.0032404288359306,0.0031807739883371,8.646164728780216e-06,51.597708865661616,0.0001078566867215,0.0001420643903097,0.40452826855123675,0.3982332155477032,0.6164121908127208,0.48625936395759717,0.47861943462897527,0.3411849823321555
WIPI1,0.0023715952916042,0.0030040643223184,3.476337797044297e-05,144.82529650860664,0.0001115329626144,0.00014527943302,0.4822136042402827,0.4128975265017668,0.44132968197879857,0.35535212014134276,0.45247650176678444,0.3365017667844523
ATG10,0.0009167776859026,0.0015903869941685,2.6021353080742715e-06,15.27030455723168,6.875030269488903e-05,4.467494350724017e-05,0.7234461130742049,0.5865724381625441,0.7382712014134276,0.6257565371024735,0.6897583038869258,0.685586219081272
ATG3,0.0048682326811795,0.0031807739883371,1.6123303155113945e-05,79.6258283185403,0.0001094388797222,8.387557625260502e-05,0.3111475265017668,0.3982332155477032,0.5412969964664311,0.4317916961130742,0.46731219081272085,0.5921121908127208
