Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
DB00530,ccRCC,70,16,1.8307692307692307,-3.506458044864994,[],"[['VIM', 'PTPRC', 'ENO1', 'CRYAB', 'CCND1', 'CD63', 'CLU', 'KRT18', 'KRT8']]","[['CRYAB', 'CLU', 'SPP1', 'FTL', 'CCND1', 'KRT18', 'PGK1', 'KRT8', 'TIMP1', 'CD63', 'PTPRC', 'ENO1', 'VIM', 'HINT1', 'SERPINA1']]",0,9,15,0.0,0.0
DB14487,ccRCC,51,16,1.8125,-3.441246027261875,[['SERPINA1']],"[['CCND1', 'CLU', 'FTL', 'VIM', 'KRT8', 'SPP1', 'TIMP1', 'CRYAB', 'KRT18', 'PGK1']]","[['CRYAB', 'VIM', 'SERPINA1', 'CLU', 'SPP1', 'FTL', 'PTPRC', 'CCND1', 'KRT18', 'ENO1', 'KRT8', 'TIMP1', 'CD63', 'HINT1', 'PGK1']]",1,10,15,0.0625,0.0012254901960784
DB06589,ccRCC,47,16,1.7272727272727273,-3.410955460364942,[],"[['PTPRC', 'CD63', 'CLU', 'KRT18', 'KRT8', 'SPP1', 'VIM']]","[['CRYAB', 'VIM', 'CLU', 'SPP1', 'FTL', 'CCND1', 'KRT18', 'ENO1', 'KRT8', 'PTPRC', 'PGK1', 'CD63', 'TIMP1', 'HINT1', 'SERPINA1']]",0,7,15,0.0,0.0
DB00798,ccRCC,4,16,1.25,-3.2488720841218006,[],"[['KRT8', 'VIM', 'KRT18', 'CLU']]","[['VIM', 'CLU', 'KRT18', 'PGK1', 'CRYAB', 'PTPRC', 'CCND1', 'ENO1', 'CD63', 'KRT8']]",0,4,10,0.0,0.0
DB00302,ccRCC,2,16,1.0,-3.154576696275437,[],"[['ENO1', 'KRT8']]","[['VIM', 'SERPINA1', 'CLU', 'SPP1', 'FTL', 'KRT18', 'KRT8', 'TIMP1', 'PTPRC', 'ENO1']]",0,2,10,0.0,0.0
DB01118,ccRCC,7,16,1.5714285714285714,-3.129275096119013,[],"[['CCND1', 'CLU']]","[['VIM', 'CLU', 'FTL', 'PTPRC', 'CCND1', 'KRT18', 'ENO1', 'KRT8', 'SPP1', 'PGK1']]",0,2,10,0.0,0.0
DB14542,ccRCC,4,16,1.0,-3.067668536954968,[],"[['VIM', 'ENO1', 'KRT8', 'CLU']]","[['CLU', 'SPP1', 'PTPRC', 'CCND1', 'KRT18', 'PGK1', 'TIMP1', 'CRYAB', 'VIM', 'FTL', 'ENO1', 'KRT8']]",0,4,12,0.0,0.0
DB01108,ccRCC,4,16,1.25,-2.894499589808427,[],"[['ENO1', 'CCND1']]","[['VIM', 'CCND1', 'KRT18', 'PTPRC', 'ENO1', 'KRT8', 'CRYAB', 'CLU', 'SPP1', 'FTL', 'PGK1']]",0,2,11,0.0,0.0
DB01583,ccRCC,2,16,1.0,-2.79121323326332,[],[['CCND1']],"[['VIM', 'FTL', 'PTPRC', 'KRT18', 'PGK1', 'ENO1', 'KRT8', 'SPP1']]",0,1,8,0.0,0.0
DB05294,ccRCC,72,16,1.826086956521739,-2.7517631479048537,[],"[['PTPRC', 'VIM', 'ENO1', 'HINT1', 'CD63', 'CLU', 'KRT18', 'KRT8', 'CCND1', 'SPP1']]","[['CRYAB', 'VIM', 'CLU', 'SPP1', 'FTL', 'CCND1', 'KRT18', 'ENO1', 'KRT8', 'PTPRC', 'PGK1', 'TIMP1', 'CD63', 'HINT1', 'SERPINA1']]",0,10,15,0.0,0.0
DB11718,ccRCC,2,16,1.0,-2.71809718971882,[['CCND1']],[],"[['CRYAB', 'VIM', 'PTPRC', 'KRT18', 'PGK1', 'ENO1', 'KRT8', 'SPP1', 'CCND1']]",1,0,9,0.0625,0.03125
DB08911,ccRCC,2,16,1.0,-2.692030414347959,[],[['KRT8']],"[['CRYAB', 'VIM', 'PTPRC', 'CCND1', 'KRT18', 'PGK1', 'ENO1', 'CLU', 'HINT1']]",0,1,9,0.0,0.0
